aggregation,auc,auc_hi,auc_lo,baseline_auc,flank,mode,n_chunks,rho_off,rho_on,scorer,tokens,total_nt,transform
nearest,0.3741048261546445,0.42727648151971914,0.32063184624293106,0.6641152049818371,1440,recursive,1,-0.035407126767624315,-0.2925509779082702,nt_v2_50m,527,3162,shuffle_mono
farthest,0.3741048261546445,0.42727648151971914,0.32063184624293106,0.6641152049818371,1440,recursive,1,-0.035407126767624315,-0.2925509779082702,nt_v2_50m,527,3162,shuffle_mono
mean,0.36795537104307213,0.4235350943061066,0.3139044738388474,0.6641152049818371,2880,recursive,2,-0.06443297815391875,-0.26185534161567486,nt_v2_50m,527,6042,shuffle_mono
median,0.36795537104307213,0.4235350943061066,0.3139044738388474,0.6641152049818371,2880,recursive,2,-0.06443297815391875,-0.26185534161567486,nt_v2_50m,527,6042,shuffle_mono
max,0.3864037363777893,0.443014516624484,0.33209607687625686,0.6641152049818371,2880,recursive,2,-0.07354612215458238,-0.23289953409031428,nt_v2_50m,527,6042,shuffle_mono
min,0.367047223663726,0.4198930467849718,0.3129425993967357,0.6641152049818371,2880,recursive,2,-0.049804116378485044,-0.2715248489869768,nt_v2_50m,527,6042,shuffle_mono
nearest,0.3741048261546445,0.42727648151971914,0.32063184624293106,0.6641152049818371,2880,recursive,2,-0.035407126767624315,-0.2925509779082702,nt_v2_50m,527,6042,shuffle_mono
farthest,0.3909963674104826,0.4493924859954096,0.33519578911395026,0.6641152049818371,2880,recursive,2,-0.07882378614558441,-0.1964330473854646,nt_v2_50m,527,6042,shuffle_mono
mean,0.382952776336274,0.44013528498558435,0.32892522890309517,0.6641152049818371,4320,recursive,3,-0.083179489693413,-0.28785181008648164,nt_v2_50m,527,8922,shuffle_mono
median,0.3517644006227296,0.4056070150391121,0.29897461837042744,0.6641152049818371,4320,recursive,3,-0.07771929407407821,-0.264597389027815,nt_v2_50m,527,8922,shuffle_mono
max,0.41312921639854694,0.4706269693778376,0.3562449191633175,0.6641152049818371,4320,recursive,3,-0.0837402001527055,-0.2691088240601647,nt_v2_50m,527,8922,shuffle_mono
min,0.3962895692786715,0.4524753044760789,0.34156478124070716,0.6641152049818371,4320,recursive,3,-0.06812066881086627,-0.2832258652771669,nt_v2_50m,527,8922,shuffle_mono
nearest,0.3741048261546445,0.42727648151971914,0.32063184624293106,0.6641152049818371,4320,recursive,3,-0.035407126767624315,-0.2925509779082702,nt_v2_50m,527,8922,shuffle_mono
farthest,0.4163466528282304,0.47265167364016736,0.3614531052258229,0.6641152049818371,4320,recursive,3,-0.09301504427081915,-0.2780906477507859,nt_v2_50m,527,8922,shuffle_mono
mean,0.3833938764919564,0.4390673351881906,0.32820238980613814,0.6641152049818371,5760,recursive,4,-0.07573608022734997,-0.2441850584275663,nt_v2_50m,527,11802,shuffle_mono
median,0.36421899325376234,0.4193383080689691,0.3095905283942036,0.6641152049818371,5760,recursive,4,-0.07100443508415627,-0.259765221357095,nt_v2_50m,527,11802,shuffle_mono
max,0.41266216917488324,0.4705712934606377,0.35587567424523947,0.6641152049818371,5760,recursive,4,-0.08381828206606577,-0.26637628119639284,nt_v2_50m,527,11802,shuffle_mono
min,0.40083030617540216,0.4572694097362145,0.34292415906676404,0.6641152049818371,5760,recursive,4,-0.05492662583547146,-0.1434604870516198,nt_v2_50m,527,11802,shuffle_mono
nearest,0.3741048261546445,0.42727648151971914,0.32063184624293106,0.6641152049818371,5760,recursive,4,-0.035407126767624315,-0.2925509779082702,nt_v2_50m,527,11802,shuffle_mono
farthest,0.4128956927867151,0.471385915867344,0.35342145600537167,0.6641152049818371,5760,recursive,4,-0.04702193546547455,-0.07602549028632781,nt_v2_50m,527,11802,shuffle_mono
mean,0.33572911261027505,0.39041375444100895,0.2833415777378145,0.6641152049818371,8640,recursive,6,-0.014060028405576349,-0.21550998291395052,nt_v2_50m,527,17562,shuffle_mono
median,0.3546964193046186,0.4100121922757667,0.3017715134775106,0.6641152049818371,8640,recursive,6,-0.043596589158866085,-0.24366031541027447,nt_v2_50m,527,17562,shuffle_mono
max,0.27215879605604565,0.32466174553262284,0.22496692509316787,0.6641152049818371,8640,recursive,6,0.08423997872176159,-0.1640817097058337,nt_v2_50m,527,17562,shuffle_mono
min,0.3990399584846912,0.4546586633063584,0.3415964008179782,0.6641152049818371,8640,recursive,6,-0.05369622410458434,-0.14302777451354057,nt_v2_50m,527,17562,shuffle_mono
nearest,0.3741048261546445,0.42727648151971914,0.32063184624293106,0.6641152049818371,8640,recursive,6,-0.035407126767624315,-0.2925509779082702,nt_v2_50m,527,17562,shuffle_mono
farthest,0.25768033212247016,0.309816692053154,0.2092950402428788,0.6641152049818371,8640,recursive,6,0.1156407532628533,-0.14096342558855568,nt_v2_50m,527,17562,shuffle_mono
mean,0.33131811105345094,0.3881184143269473,0.278698705431129,0.6641152049818371,11520,recursive,8,-0.012758763363492671,-0.18871601768195145,nt_v2_50m,527,23322,shuffle_mono
median,0.3592890503373119,0.4142095738298269,0.30434709786417863,0.6641152049818371,11520,recursive,8,-0.046694082603010154,-0.21878536197575227,nt_v2_50m,527,23322,shuffle_mono
max,0.27571354436948625,0.3280819387775612,0.2285363078111289,0.6641152049818371,11520,recursive,8,0.08357107328470276,-0.16328234352025794,nt_v2_50m,527,23322,shuffle_mono
min,0.3732226258432797,0.43048802847177237,0.31817671164108724,0.6641152049818371,11520,recursive,8,-0.03321923577230851,-0.10423478338194654,nt_v2_50m,527,23322,shuffle_mono
nearest,0.3741048261546445,0.42727648151971914,0.32063184624293106,0.6641152049818371,11520,recursive,8,-0.035407126767624315,-0.2925509779082702,nt_v2_50m,527,23322,shuffle_mono
farthest,0.4265179034769071,0.4851470522166262,0.37003296949376363,0.6641152049818371,11520,recursive,8,-0.045250872504167296,-0.07676009754778257,nt_v2_50m,527,23322,shuffle_mono
mean,0.34021795537104305,0.39655068634863766,0.28745882347231927,0.6641152049818371,14400,recursive,10,-0.032042810309971644,-0.19121218941449025,nt_v2_50m,527,29082,shuffle_mono
median,0.36741048261546444,0.4238242073127342,0.3131212917688204,0.6641152049818371,14400,recursive,10,-0.050542222838167776,-0.20356551334689127,nt_v2_50m,527,29082,shuffle_mono
max,0.2973793461338869,0.3519553630813295,0.24872238376702663,0.6641152049818371,14400,recursive,10,0.03573912649507124,-0.17570558496486552,nt_v2_50m,527,29082,shuffle_mono
min,0.3753243383497665,0.4329233665496092,0.3207363819378269,0.6641152049818371,14400,recursive,10,-0.03713059475318055,-0.10906478430481509,nt_v2_50m,527,29082,shuffle_mono
nearest,0.3741048261546445,0.42727648151971914,0.32063184624293106,0.6641152049818371,14400,recursive,10,-0.035407126767624315,-0.2925509779082702,nt_v2_50m,527,29082,shuffle_mono
farthest,0.46652828230409965,0.5251332370492635,0.40890250936144346,0.6641152049818371,14400,recursive,10,-0.14761055779008903,-0.2247098523404794,nt_v2_50m,527,29082,shuffle_mono
mean,0.3371302542812662,0.3931419726195045,0.2844897294607955,0.6641152049818371,17280,recursive,12,-0.03863657715976607,-0.19985480309886533,nt_v2_50m,527,34842,shuffle_mono
median,0.3597301504929943,0.41625846195397664,0.304877103451797,0.6641152049818371,17280,recursive,12,-0.05283892795262232,-0.2077852716696541,nt_v2_50m,527,34842,shuffle_mono
max,0.29857291126102753,0.35344849757562063,0.24959482560666935,0.6641152049818371,17280,recursive,12,0.024486121014717713,-0.1828466827144842,nt_v2_50m,527,34842,shuffle_mono
min,0.3573949143746757,0.41489060032091996,0.30261675502181834,0.6641152049818371,17280,recursive,12,-0.039206736671084645,-0.1258046517886281,nt_v2_50m,527,34842,shuffle_mono
nearest,0.3741048261546445,0.42727648151971914,0.32063184624293106,0.6641152049818371,17280,recursive,12,-0.035407126767624315,-0.2925509779082702,nt_v2_50m,527,34842,shuffle_mono
farthest,0.36668396471198755,0.42298421388172397,0.312081632760792,0.6641152049818371,17280,recursive,12,-0.05468699050721552,-0.1705689734133013,nt_v2_50m,527,34842,shuffle_mono
mean,0.33788271925272445,0.39351144051065756,0.28521640581780044,0.6641152049818371,20160,recursive,14,-0.04370378202432339,-0.20173692539019678,nt_v2_50m,527,40602,shuffle_mono
median,0.35677218474312405,0.4132830528031219,0.3018837483999209,0.6641152049818371,20160,recursive,14,-0.054389321568208436,-0.20726893649239214,nt_v2_50m,527,40602,shuffle_mono
max,0.29992215879605605,0.3548497806765945,0.25076979608894573,0.6641152049818371,20160,recursive,14,0.0028801772637013223,-0.19626671291301998,nt_v2_50m,527,40602,shuffle_mono
min,0.37618059159315,0.4344479307517729,0.32197705063066906,0.6641152049818371,20160,recursive,14,-0.04053957714556188,-0.13835694727608513,nt_v2_50m,527,40602,shuffle_mono
nearest,0.3741048261546445,0.42727648151971914,0.32063184624293106,0.6641152049818371,20160,recursive,14,-0.035407126767624315,-0.2925509779082702,nt_v2_50m,527,40602,shuffle_mono
farthest,0.44603009859885834,0.503185353999126,0.39001646721000177,0.6641152049818371,20160,recursive,14,-0.04692771676002084,-0.15146102495068936,nt_v2_50m,527,40602,shuffle_mono
mean,0.32919045147898285,0.3844644782001195,0.2764886244769874,0.6641152049818371,25920,recursive,18,-0.03289938624230116,-0.17762652595865602,nt_v2_50m,527,52122,shuffle_mono
median,0.3436948624805397,0.39845815167511167,0.28947367081301884,0.6641152049818371,25920,recursive,18,-0.037400222155981405,-0.17862046716188887,nt_v2_50m,527,52122,shuffle_mono
max,0.295433316035288,0.34849246424261987,0.24554118232250854,0.6641152049818371,25920,recursive,18,0.006168797856168499,-0.1786845846791968,nt_v2_50m,527,52122,shuffle_mono
min,0.3641411520498184,0.4233793254918867,0.3093356641182314,0.6641152049818371,25920,recursive,18,-0.0197119279484288,-0.11733405413567105,nt_v2_50m,527,52122,shuffle_mono
nearest,0.3741048261546445,0.42727648151971914,0.32063184624293106,0.6641152049818371,25920,recursive,18,-0.035407126767624315,-0.2925509779082702,nt_v2_50m,527,52122,shuffle_mono
farthest,0.38876491956408926,0.44417923815745675,0.33736731714668644,0.6641152049818371,25920,recursive,18,0.014378158289512763,-0.03140590563041948,nt_v2_50m,527,52122,shuffle_mono
mean,0.32981318111053454,0.38474586673594885,0.27557032708786017,0.6641152049818371,31680,recursive,22,-0.03322988282058317,-0.17838440370241168,nt_v2_50m,527,63642,shuffle_mono
median,0.3414893617021277,0.39715049285858517,0.28604234782824767,0.6641152049818371,31680,recursive,22,-0.0356819025573682,-0.17600439649811603,nt_v2_50m,527,63642,shuffle_mono
max,0.29639335755059676,0.3487928434075612,0.24686004562738165,0.6641152049818371,31680,recursive,22,-0.003479716606375396,-0.18844267619334057,nt_v2_50m,527,63642,shuffle_mono
min,0.32522055007784123,0.3802794110384134,0.2742778437724807,0.6641152049818371,31680,recursive,22,0.018704018684368138,-0.10712212064091281,nt_v2_50m,527,63642,shuffle_mono
nearest,0.3741048261546445,0.42727648151971914,0.32063184624293106,0.6641152049818371,31680,recursive,22,-0.035407126767624315,-0.2925509779082702,nt_v2_50m,527,63642,shuffle_mono
farthest,0.35993772703684485,0.4149485012302101,0.30269767908386375,0.6641152049818371,31680,recursive,22,-0.01979938213535604,-0.08143650331499873,nt_v2_50m,527,63642,shuffle_mono
mean,0.3249091852620654,0.3800257071081541,0.2723118619480989,0.6641152049818371,40320,recursive,28,-0.027867532947602514,-0.17997905356206675,nt_v2_50m,527,80922,shuffle_mono
median,0.3353918007265179,0.3901964111041116,0.28113272036064885,0.6641152049818371,40320,recursive,28,-0.029655248733993136,-0.18119452959993215,nt_v2_50m,527,80922,shuffle_mono
max,0.28759730150492996,0.33933688808593915,0.23757520736720109,0.6641152049818371,40320,recursive,28,0.0055199592704067695,-0.17685044168885378,nt_v2_50m,527,80922,shuffle_mono
min,0.32298910223144783,0.3796443656602827,0.2708945348279741,0.6641152049818371,40320,recursive,28,0.014717337836620867,-0.11606836875233652,nt_v2_50m,527,80922,shuffle_mono
nearest,0.3741048261546445,0.42727648151971914,0.32063184624293106,0.6641152049818371,40320,recursive,28,-0.035407126767624315,-0.2925509779082702,nt_v2_50m,527,80922,shuffle_mono
farthest,0.36499740529320185,0.4215115416288456,0.30798915692007794,0.6641152049818371,40320,recursive,28,-0.050194302090552416,-0.22273786285525185,nt_v2_50m,527,80922,shuffle_mono
mean,0.340373637778931,0.3956658049588895,0.2869665930062431,0.6641152049818371,1440,recursive,1,0.041453041183523984,-0.08526018657201295,nt_v2_50m,527,3162,shuffle_dinuc
median,0.340373637778931,0.3956658049588895,0.2869665930062431,0.6641152049818371,1440,recursive,1,0.041453041183523984,-0.08526018657201295,nt_v2_50m,527,3162,shuffle_dinuc
max,0.340373637778931,0.3956658049588895,0.2869665930062431,0.6641152049818371,1440,recursive,1,0.041453041183523984,-0.08526018657201295,nt_v2_50m,527,3162,shuffle_dinuc
min,0.340373637778931,0.3956658049588895,0.2869665930062431,0.6641152049818371,1440,recursive,1,0.041453041183523984,-0.08526018657201295,nt_v2_50m,527,3162,shuffle_dinuc
nearest,0.340373637778931,0.3956658049588895,0.2869665930062431,0.6641152049818371,1440,recursive,1,0.041453041183523984,-0.08526018657201295,nt_v2_50m,527,3162,shuffle_dinuc
farthest,0.340373637778931,0.3956658049588895,0.2869665930062431,0.6641152049818371,1440,recursive,1,0.041453041183523984,-0.08526018657201295,nt_v2_50m,527,3162,shuffle_dinuc
mean,0.3446808510638298,0.40141649327360895,0.28974730603207316,0.6641152049818371,2880,recursive,2,0.03549901464786894,-0.07669467700103536,nt_v2_50m,527,6042,shuffle_dinuc
median,0.3446808510638298,0.40141649327360895,0.28974730603207316,0.6641152049818371,2880,recursive,2,0.03549901464786894,-0.07669467700103536,nt_v2_50m,527,6042,shuffle_dinuc
max,0.3603009859885833,0.41887728533774926,0.3041671587453929,0.6641152049818371,2880,recursive,2,0.007750693545130546,-0.06217576769728232,nt_v2_50m,527,6042,shuffle_dinuc
min,0.34595225739491436,0.4003731068165917,0.29218838564868116,0.6641152049818371,2880,recursive,2,0.058099367706871054,-0.08684065086704588,nt_v2_50m,527,6042,shuffle_dinuc
nearest,0.340373637778931,0.3956658049588895,0.2869665930062431,0.6641152049818371,2880,recursive,2,0.041453041183523984,-0.08526018657201295,nt_v2_50m,527,6042,shuffle_dinuc
farthest,0.408562532433835,0.465292045219905,0.35128763759845205,0.6641152049818371,2880,recursive,2,0.005399577222358826,-0.046887827859037404,nt_v2_50m,527,6042,shuffle_dinuc
mean,0.3201868188894655,0.3752197424017484,0.2655437862428834,0.6641152049818371,4320,recursive,3,0.04058249055994748,-0.09159495678171954,nt_v2_50m,527,8922,shuffle_dinuc
median,0.333523611831863,0.3914699888242167,0.27990803417175286,0.6641152049818371,4320,recursive,3,0.032778065738733195,-0.07949418400719925,nt_v2_50m,527,8922,shuffle_dinuc
max,0.33546964193046186,0.3911332132474897,0.280914425050631,0.6641152049818371,4320,recursive,3,0.02078280787229716,-0.0922649589596291,nt_v2_50m,527,8922,shuffle_dinuc
min,0.31357031655422934,0.36695505410307155,0.260977729412013,0.6641152049818371,4320,recursive,3,0.06658535471242408,-0.09021391983312298,nt_v2_50m,527,8922,shuffle_dinuc
nearest,0.340373637778931,0.3956658049588895,0.2869665930062431,0.6641152049818371,4320,recursive,3,0.041453041183523984,-0.08526018657201295,nt_v2_50m,527,8922,shuffle_dinuc
farthest,0.2936948624805397,0.34704732090890605,0.2433956317503659,0.6641152049818371,4320,recursive,3,0.05518361529973223,-0.10225211644920103,nt_v2_50m,527,8922,shuffle_dinuc
mean,0.3762065386611313,0.43363987773589246,0.31878776401724856,0.6641152049818371,5760,recursive,4,0.022455631089264523,-0.057466288132211954,nt_v2_50m,527,11802,shuffle_dinuc
median,0.3250648676699533,0.3798474451139356,0.2717673828553657,0.6641152049818371,5760,recursive,4,0.05597710257472825,-0.07738383874499453,nt_v2_50m,527,11802,shuffle_dinuc
max,0.33920601971977166,0.3955417169003832,0.2843279247652482,0.6641152049818371,5760,recursive,4,0.02128970088696036,-0.09077052134107992,nt_v2_50m,527,11802,shuffle_dinuc
min,0.5287752983912818,0.5825674097521358,0.4715626819961736,0.6641152049818371,5760,recursive,4,-0.034387163884903066,0.012064806841689653,nt_v2_50m,527,11802,shuffle_dinuc
nearest,0.340373637778931,0.3956658049588895,0.2869665930062431,0.6641152049818371,5760,recursive,4,0.041453041183523984,-0.08526018657201295,nt_v2_50m,527,11802,shuffle_dinuc
farthest,0.5418007265179035,0.595185231301695,0.4852727400389223,0.6641152049818371,5760,recursive,4,-0.028279956622714972,0.027819906236621013,nt_v2_50m,527,11802,shuffle_dinuc
mean,0.3217955371043072,0.37911605338496346,0.2675292475104838,0.6641152049818371,8640,recursive,6,0.02855431094651373,-0.07050927885944241,nt_v2_50m,527,17562,shuffle_dinuc
median,0.321536066424494,0.37733116933610245,0.2686720042414819,0.6641152049818371,8640,recursive,6,0.019814718266620186,-0.09226263747142503,nt_v2_50m,527,17562,shuffle_dinuc
max,0.28975090814737936,0.3446747031235125,0.23935071074886155,0.6641152049818371,8640,recursive,6,0.06531173228684113,-0.05248551848377582,nt_v2_50m,527,17562,shuffle_dinuc
min,0.5214322781525688,0.5748042910059241,0.46335851272635176,0.6641152049818371,8640,recursive,6,-0.03813565843190294,0.002667286457701065,nt_v2_50m,527,17562,shuffle_dinuc
nearest,0.340373637778931,0.3956658049588895,0.2869665930062431,0.6641152049818371,8640,recursive,6,0.041453041183523984,-0.08526018657201295,nt_v2_50m,527,17562,shuffle_dinuc
farthest,0.3409704203425013,0.39771033704957304,0.2896905482973181,0.6641152049818371,8640,recursive,6,-0.029549888069637924,-0.09537578616489718,nt_v2_50m,527,17562,shuffle_dinuc
mean,0.32758173326414114,0.38343079552566073,0.27282124888194387,0.6641152049818371,11520,recursive,8,0.01276773915427148,-0.09551652788002994,nt_v2_50m,527,23322,shuffle_dinuc
median,0.3191489361702128,0.3753758868210126,0.2668052341340369,0.6641152049818371,11520,recursive,8,0.01923728502759975,-0.10412365285771072,nt_v2_50m,527,23322,shuffle_dinuc
max,0.32952776336274003,0.3871764570372201,0.27567549824986765,0.6641152049818371,11520,recursive,8,0.011907840861396641,-0.088105967201952,nt_v2_50m,527,23322,shuffle_dinuc
min,0.5201608718214842,0.5742331789975313,0.46176078352417815,0.6641152049818371,11520,recursive,8,-0.039563396831057765,-0.0004830724118566929,nt_v2_50m,527,23322,shuffle_dinuc
nearest,0.340373637778931,0.3956658049588895,0.2869665930062431,0.6641152049818371,11520,recursive,8,0.041453041183523984,-0.08526018657201295,nt_v2_50m,527,23322,shuffle_dinuc
farthest,0.46079398028022833,0.5179152341511695,0.40535256490414173,0.6641152049818371,11520,recursive,8,-0.11389481841156301,-0.16293807397841376,nt_v2_50m,527,23322,shuffle_dinuc
mean,0.34164504411001556,0.3990319922858686,0.28642467657067155,0.6641152049818371,14400,recursive,10,-0.011040642875925563,-0.1383031126119857,nt_v2_50m,527,29082,shuffle_dinuc
median,0.32415672029060716,0.38008821543231475,0.2707064727735482,0.6641152049818371,14400,recursive,10,-0.0016183284013764159,-0.14208880338021693,nt_v2_50m,527,29082,shuffle_dinuc
max,0.37381940840685,0.4305751109255533,0.3195123187597167,0.6641152049818371,14400,recursive,10,-0.02302870924944407,-0.16063010429823973,nt_v2_50m,527,29082,shuffle_dinuc
min,0.5205760249091853,0.5744804095880776,0.4618071284940667,0.6641152049818371,14400,recursive,10,-0.039857540476152614,-0.0011845078991794414,nt_v2_50m,527,29082,shuffle_dinuc
nearest,0.340373637778931,0.3956658049588895,0.2869665930062431,0.6641152049818371,14400,recursive,10,0.041453041183523984,-0.08526018657201295,nt_v2_50m,527,29082,shuffle_dinuc
farthest,0.4332900882200311,0.48904033995081836,0.37771322071298585,0.6641152049818371,14400,recursive,10,-0.07246799606000431,-0.2500451640268993,nt_v2_50m,527,29082,shuffle_dinuc
mean,0.34019200830306173,0.39704976238393547,0.2854408426552225,0.6641152049818371,17280,recursive,12,-0.013904198987476942,-0.14248143536919902,nt_v2_50m,527,34842,shuffle_dinuc
median,0.3305137519460301,0.3865265321276431,0.2763888468878187,0.6641152049818371,17280,recursive,12,-0.00646696603150222,-0.14621341292752713,nt_v2_50m,527,34842,shuffle_dinuc
max,0.37143227815256874,0.42817464057583027,0.31695602493641933,0.6641152049818371,17280,recursive,12,-0.01812075412604709,-0.16195075509703868,nt_v2_50m,527,34842,shuffle_dinuc
min,0.515983393876492,0.5708809707785661,0.4588356483792313,0.6641152049818371,17280,recursive,12,-0.04309922703196472,-0.007753043900521382,nt_v2_50m,527,34842,shuffle_dinuc
nearest,0.340373637778931,0.3956658049588895,0.2869665930062431,0.6641152049818371,17280,recursive,12,0.041453041183523984,-0.08526018657201295,nt_v2_50m,527,34842,shuffle_dinuc
farthest,0.38432797093928384,0.43986613231591526,0.3287395845912329,0.6641152049818371,17280,recursive,12,-0.03612869376547794,-0.20462621965154987,nt_v2_50m,527,34842,shuffle_dinuc
mean,0.3326933056564608,0.3889002015257853,0.27813404618351556,0.6641152049818371,20160,recursive,14,-0.01172698819736675,-0.15483421585126783,nt_v2_50m,527,40602,shuffle_dinuc
median,0.321613907628438,0.3779133804569103,0.26810090276762577,0.6641152049818371,20160,recursive,14,6.514887352577361e-05,-0.14333251711123662,nt_v2_50m,527,40602,shuffle_dinuc
max,0.3764919564089258,0.43221737554736084,0.32281106427401507,0.6641152049818371,20160,recursive,14,-0.04810259732793529,-0.23460179903852985,nt_v2_50m,527,40602,shuffle_dinuc
min,0.5157239231966788,0.5704809600614503,0.45845118020172615,0.6641152049818371,20160,recursive,14,-0.04344704052369253,-0.008006014704012038,nt_v2_50m,527,40602,shuffle_dinuc
nearest,0.340373637778931,0.3956658049588895,0.2869665930062431,0.6641152049818371,20160,recursive,14,0.041453041183523984,-0.08526018657201295,nt_v2_50m,527,40602,shuffle_dinuc
farthest,0.311909704203425,0.36529405531488635,0.26065799999303363,0.6641152049818371,20160,recursive,14,0.06939996967613181,-0.06233740832802643,nt_v2_50m,527,40602,shuffle_dinuc
mean,0.33360145303580696,0.38898877683240096,0.27966274205167424,0.6641152049818371,25920,recursive,18,-0.01865438814476863,-0.15470824312674414,nt_v2_50m,527,52122,shuffle_dinuc
median,0.32576543850544887,0.3811937613069072,0.27207103316034364,0.6641152049818371,25920,recursive,18,-0.003993068439955149,-0.13828246701793004,nt_v2_50m,527,52122,shuffle_dinuc
max,0.38918007265179033,0.44465214561311145,0.33592942080965016,0.6641152049818371,25920,recursive,18,-0.05279660678690239,-0.2208976303039623,nt_v2_50m,527,52122,shuffle_dinuc
min,0.5006227296315516,0.5543310877911211,0.4415485549333155,0.6641152049818371,25920,recursive,18,-0.04664662699313178,-0.019656061409983893,nt_v2_50m,527,52122,shuffle_dinuc
nearest,0.340373637778931,0.3956658049588895,0.2869665930062431,0.6641152049818371,25920,recursive,18,0.041453041183523984,-0.08526018657201295,nt_v2_50m,527,52122,shuffle_dinuc
farthest,0.4186299948105864,0.4767490358438033,0.36029198692464004,0.6641152049818371,25920,recursive,18,-0.12709728846429785,-0.24741860618486614,nt_v2_50m,527,52122,shuffle_dinuc
mean,0.3235080435910742,0.37745412340392803,0.2696037740573067,0.6641152049818371,31680,recursive,22,-0.009662042862567244,-0.14884224326180653,nt_v2_50m,527,63642,shuffle_dinuc
median,0.3242605085625324,0.37935967487721756,0.2706515779970987,0.6641152049818371,31680,recursive,22,-0.0025291934585502177,-0.1326502153220189,nt_v2_50m,527,63642,shuffle_dinuc
max,0.36554229372080954,0.42138939768938377,0.3134605125024442,0.6641152049818371,31680,recursive,22,-0.030147598936485127,-0.22664493465131538,nt_v2_50m,527,63642,shuffle_dinuc
min,0.49042553191489363,0.5435044903077648,0.4321520377296169,0.6641152049818371,31680,recursive,22,-0.030073994558583048,-0.027068771728598007,nt_v2_50m,527,63642,shuffle_dinuc
nearest,0.340373637778931,0.3956658049588895,0.2869665930062431,0.6641152049818371,31680,recursive,22,0.041453041183523984,-0.08526018657201295,nt_v2_50m,527,63642,shuffle_dinuc
farthest,0.3290866632070576,0.3821031716680412,0.2783732788617539,0.6641152049818371,31680,recursive,22,0.08243769626212233,-0.06970678641052572,nt_v2_50m,527,63642,shuffle_dinuc
mean,0.324468085106383,0.37778127044745047,0.2701352500608041,0.6641152049818371,40320,recursive,28,-0.011362052185833044,-0.15146147490208703,nt_v2_50m,527,80922,shuffle_dinuc
median,0.3227815256875973,0.3783131204823948,0.2695937513929209,0.6641152049818371,40320,recursive,28,-0.002865636227553139,-0.13870023417054775,nt_v2_50m,527,80922,shuffle_dinuc
max,0.3677737415672029,0.42370005137021793,0.31543447726558094,0.6641152049818371,40320,recursive,28,-0.03180246551193049,-0.22826758421690274,nt_v2_50m,527,80922,shuffle_dinuc
min,0.4878308251167618,0.5417586615940239,0.4297886004054569,0.6641152049818371,40320,recursive,28,-0.032164012346931115,-0.03101132430170133,nt_v2_50m,527,80922,shuffle_dinuc
nearest,0.340373637778931,0.3956658049588895,0.2869665930062431,0.6641152049818371,40320,recursive,28,0.041453041183523984,-0.08526018657201295,nt_v2_50m,527,80922,shuffle_dinuc
farthest,0.31307732226258433,0.3666896550939684,0.2612757923703786,0.6641152049818371,40320,recursive,28,0.050444726569287265,-0.0390255915027009,nt_v2_50m,527,80922,shuffle_dinuc
