task,split,features,family,model,config,layer,pooling,selected,train_cv_auc,n_train,n_test,n_features,orient,C,auc_lo,auc_hi,auc,mcc,tpr@1,clustercov@1,missrun@1,tpr@10,clustercov@10,missrun@10
promoter_tata,shipped,HyenaDNA-small-32k:L2_max,model,HyenaDNA-small-32k,L2_max,2,max,,0.8846066312563902,5059,212,256,rc,0.003,,,0.8897294410822358,0.6037735849056604,0.42452830188679247,0.4411764705882353,8,0.6981132075471698,0.7058823529411765,4
promoter_tata,shipped,HyenaDNA-small-32k:L2_last,model,HyenaDNA-small-32k,L2_last,2,last,,0.8040709608356686,5059,212,256,fwd,0.003,0.8268480195816645,0.9184112190913661,0.8740655037379851,0.5849056603773585,0.29245283018867924,0.30392156862745096,13,0.5660377358490566,0.5784313725490197,5
promoter_tata,shipped,HyenaDNA-small-32k:L2_last,model,HyenaDNA-small-32k,L2_last,2,last,,0.8040709608356686,5059,212,256,rc,0.003,,,0.9150943396226415,0.6226415094339622,0.24528301886792453,0.2549019607843137,13,0.7169811320754716,0.7254901960784313,3
promoter_tata,shipped,HyenaDNA-small-32k:L3_mean,model,HyenaDNA-small-32k,L3_mean,3,mean,,0.9058626892487811,5059,212,256,fwd,0.03,0.9195724027175192,0.9688672374801353,0.94437522249911,0.6981132075471698,0.4716981132075472,0.49019607843137253,8,0.7641509433962265,0.7843137254901961,5
promoter_tata,shipped,HyenaDNA-small-32k:L3_mean,model,HyenaDNA-small-32k,L3_mean,3,mean,,0.9058626892487811,5059,212,256,rc,0.03,,,0.8846564613741545,0.5471698113207547,0.37735849056603776,0.39215686274509803,8,0.6792452830188679,0.696078431372549,4
promoter_tata,shipped,HyenaDNA-small-32k:L3_max,model,HyenaDNA-small-32k,L3_max,3,max,,0.8863857009851502,5059,212,256,fwd,0.003,0.9025978004774095,0.9612001379166346,0.9307582769668921,0.6981132075471698,0.4716981132075472,0.49019607843137253,9,0.7830188679245284,0.7843137254901961,3
promoter_tata,shipped,HyenaDNA-small-32k:L3_max,model,HyenaDNA-small-32k,L3_max,3,max,,0.8863857009851502,5059,212,256,rc,0.003,,,0.8955144179423282,0.6415094339622641,0.4528301886792453,0.47058823529411764,6,0.6698113207547169,0.6862745098039216,3
promoter_tata,shipped,HyenaDNA-small-32k:L3_last,model,HyenaDNA-small-32k,L3_last,3,last,,0.8127155773287448,5059,212,256,fwd,0.003,0.7919584912517523,0.896013553869591,0.8444286222855109,0.5283018867924528,0.2830188679245283,0.29411764705882354,12,0.49056603773584906,0.5098039215686274,9
promoter_tata,shipped,HyenaDNA-small-32k:L3_last,model,HyenaDNA-small-32k,L3_last,3,last,,0.8127155773287448,5059,212,256,rc,0.003,,,0.8999644001423995,0.6226415094339622,0.29245283018867924,0.30392156862745096,9,0.6981132075471698,0.696078431372549,3
promoter_tata,shipped,HyenaDNA-small-32k:L4_mean,model,HyenaDNA-small-32k,L4_mean,4,mean,cv+default,0.9076307095329513,5059,212,256,fwd,0.03,0.91790400396461,0.9704234502212377,0.9445532217871129,0.7169811320754716,0.4716981132075472,0.49019607843137253,8,0.7830188679245284,0.7941176470588235,5
promoter_tata,shipped,HyenaDNA-small-32k:L4_mean,model,HyenaDNA-small-32k,L4_mean,4,mean,cv+default,0.9076307095329513,5059,212,256,rc,0.03,,,0.8899964400142399,0.5849056603773585,0.3584905660377358,0.37254901960784315,8,0.6886792452830188,0.7058823529411765,4
promoter_tata,shipped,HyenaDNA-small-32k:L4_max,model,HyenaDNA-small-32k,L4_max,4,max,,0.8864651821065044,5059,212,256,fwd,0.003,0.9030955476435779,0.9669052419502601,0.9341402634389463,0.6981132075471698,0.41509433962264153,0.43137254901960786,9,0.7452830188679245,0.7647058823529411,3
promoter_tata,shipped,HyenaDNA-small-32k:L4_max,model,HyenaDNA-small-32k,L4_max,4,max,,0.8864651821065044,5059,212,256,rc,0.003,,,0.8937344250622998,0.6415094339622641,0.5094339622641509,0.5294117647058824,8,0.6792452830188679,0.7058823529411765,3
promoter_tata,shipped,HyenaDNA-small-32k:L4_last,model,HyenaDNA-small-32k,L4_last,4,last,,0.8361782921823074,5059,212,256,fwd,0.003,0.7839392490143245,0.898803719605278,0.8425596297614809,0.5283018867924528,0.36792452830188677,0.38235294117647056,11,0.5188679245283019,0.5392156862745098,4
promoter_tata,shipped,HyenaDNA-small-32k:L4_last,model,HyenaDNA-small-32k,L4_last,4,last,,0.8361782921823074,5059,212,256,rc,0.003,,,0.9014773940904237,0.6415094339622641,0.3490566037735849,0.3627450980392157,8,0.7169811320754716,0.7352941176470589,3
promoter_tata,cluster,HyenaDNA-small-32k:L2_mean,model,HyenaDNA-small-32k,L2_mean,2,mean,,0.9016689596288163,5059,212,256,fwd,0.03,0.8625957314050293,0.9358883746192175,0.9057465091299678,0.6811880693477368,0.2631578947368421,0.28846153846153844,11,0.7631578947368421,0.7884615384615384,3
promoter_tata,cluster,HyenaDNA-small-32k:L2_mean,model,HyenaDNA-small-32k,L2_mean,2,mean,,0.9016689596288163,5059,212,256,rc,0.03,,,0.8605442176870747,0.5865786152716622,0.07017543859649122,0.07692307692307693,31,0.7017543859649122,0.7211538461538461,4
promoter_tata,cluster,HyenaDNA-small-32k:L2_max,model,HyenaDNA-small-32k,L2_max,2,max,,0.884921185122677,5059,212,256,fwd,0.003,0.8198295893993325,0.9174691995768548,0.8773720014321519,0.6055005060868772,0.17543859649122806,0.19230769230769232,18,0.6929824561403509,0.7019230769230769,3
promoter_tata,cluster,HyenaDNA-small-32k:L2_max,model,HyenaDNA-small-32k,L2_max,2,max,,0.884921185122677,5059,212,256,rc,0.003,,,0.8712853562477622,0.643344287717307,0.13157894736842105,0.1346153846153846,17,0.6578947368421053,0.6730769230769231,4
promoter_tata,cluster,HyenaDNA-small-32k:L2_last,model,HyenaDNA-small-32k,L2_last,2,last,,0.8097718452460402,5059,212,256,fwd,0.003,0.7734118351247072,0.8824196038216526,0.8295739348370927,0.5108910520108026,0.19298245614035087,0.20192307692307693,17,0.5789473684210527,0.5865384615384616,8
promoter_tata,cluster,HyenaDNA-small-32k:L2_last,model,HyenaDNA-small-32k,L2_last,2,last,,0.8097718452460402,5059,212,256,rc,0.003,,,0.8464017185821697,0.5676567244564473,0.16666666666666666,0.18269230769230768,12,0.4824561403508772,0.5096153846153846,7
promoter_tata,cluster,HyenaDNA-small-32k:L3_mean,model,HyenaDNA-small-32k,L3_mean,3,mean,,0.9054514450717791,5059,212,256,fwd,0.03,0.873743156873688,0.9460990138069016,0.9114751163623345,0.6811880693477368,0.20175438596491227,0.22115384615384615,18,0.7543859649122807,0.7884615384615384,3
promoter_tata,cluster,HyenaDNA-small-32k:L3_mean,model,HyenaDNA-small-32k,L3_mean,3,mean,,0.9054514450717791,5059,212,256,rc,0.03,,,0.8676154672395273,0.5487348336412324,0.08771929824561403,0.09615384615384616,24,0.6754385964912281,0.6826923076923077,6
promoter_tata,cluster,HyenaDNA-small-32k:L3_max,model,HyenaDNA-small-32k,L3_max,3,max,,0.8873810930614651,5059,212,256,fwd,0.003,0.8422208329056028,0.937295245296397,0.8978696741854636,0.643344287717307,0.2543859649122807,0.2692307692307692,17,0.6403508771929824,0.6538461538461539,7
promoter_tata,cluster,HyenaDNA-small-32k:L3_max,model,HyenaDNA-small-32k,L3_max,3,max,,0.8873810930614651,5059,212,256,rc,0.003,,,0.8566953097028286,0.5676567244564473,0.05263157894736842,0.057692307692307696,26,0.6052631578947368,0.6153846153846154,7
promoter_tata,cluster,HyenaDNA-small-32k:L3_last,model,HyenaDNA-small-32k,L3_last,3,last,,0.8156660360862883,5059,212,256,fwd,0.003,0.7892633023086758,0.9038947974529196,0.8505191550304332,0.5487348336412324,0.14912280701754385,0.16346153846153846,24,0.5526315789473685,0.5576923076923077,7
promoter_tata,cluster,HyenaDNA-small-32k:L3_last,model,HyenaDNA-small-32k,L3_last,3,last,,0.8156660360862883,5059,212,256,rc,0.003,,,0.8521303258145364,0.5676567244564473,0.10526315789473684,0.11538461538461539,22,0.6228070175438597,0.6442307692307693,7
promoter_tata,cluster,HyenaDNA-small-32k:L4_mean,model,HyenaDNA-small-32k,L4_mean,4,mean,cv+default,0.9071314594700693,5059,212,256,fwd,0.03,0.8760983130866561,0.9492118231517198,0.9154135338345865,0.643344287717307,0.2543859649122807,0.27884615384615385,8,0.7807017543859649,0.7884615384615384,3
promoter_tata,cluster,HyenaDNA-small-32k:L4_mean,model,HyenaDNA-small-32k,L4_mean,4,mean,cv+default,0.9071314594700693,5059,212,256,rc,0.03,,,0.8827425707124955,0.6055005060868772,0.043859649122807015,0.04807692307692308,31,0.6842105263157895,0.7115384615384616,3
promoter_tata,cluster,HyenaDNA-small-32k:L4_max,model,HyenaDNA-small-32k,L4_max,4,max,,0.8865768265689029,5059,212,256,fwd,0.003,0.8440059737861699,0.9274531274965152,0.8936627282491945,0.643344287717307,0.32456140350877194,0.34615384615384615,7,0.6754385964912281,0.6923076923076923,3
promoter_tata,cluster,HyenaDNA-small-32k:L4_max,model,HyenaDNA-small-32k,L4_max,4,max,,0.8865768265689029,5059,212,256,rc,0.003,,,0.8748657357679914,0.5676567244564473,0.23684210526315788,0.25,17,0.6491228070175439,0.6730769230769231,6
promoter_tata,cluster,HyenaDNA-small-32k:L4_last,model,HyenaDNA-small-32k,L4_last,4,last,,0.8357316629810975,5059,212,256,fwd,0.003,0.7886710483284237,0.8889035087719299,0.8414786967418547,0.4730472703803728,0.22807017543859648,0.2403846153846154,17,0.631578947368421,0.6346153846153846,7
promoter_tata,cluster,HyenaDNA-small-32k:L4_last,model,HyenaDNA-small-32k,L4_last,4,last,,0.8357316629810975,5059,212,256,rc,0.003,,,0.8693161475116363,0.5865786152716622,0.02631578947368421,0.028846153846153848,71,0.7456140350877193,0.7596153846153846,3
promoter_tata,random,HyenaDNA-small-32k:L2_mean,model,HyenaDNA-small-32k,L2_mean,2,mean,,0.9001239385664035,5059,212,256,fwd,0.03,0.8803851712025667,0.9497988906972216,0.9184998196898666,0.6266701449801548,0.22340425531914893,0.22340425531914893,11,0.7553191489361702,0.7553191489361702,3
promoter_tata,random,HyenaDNA-small-32k:L2_mean,model,HyenaDNA-small-32k,L2_mean,2,mean,,0.9001239385664035,5059,212,256,rc,0.03,,,0.8591777857915615,0.5697001318001408,0.3404255319148936,0.3404255319148936,7,0.6063829787234043,0.6063829787234043,6
promoter_tata,random,HyenaDNA-small-32k:L2_max,model,HyenaDNA-small-32k,L2_max,2,max,,0.8829945532988916,5059,212,256,fwd,0.003,0.830168010768802,0.9175399586628311,0.8792823656689506,0.5507101274068027,0.10638297872340426,0.10638297872340426,20,0.7127659574468085,0.7127659574468085,3
promoter_tata,random,HyenaDNA-small-32k:L2_max,model,HyenaDNA-small-32k,L2_max,2,max,,0.8829945532988916,5059,212,256,rc,0.003,,,0.8707176343310493,0.5697001318001408,0.2978723404255319,0.2978723404255319,11,0.6914893617021277,0.6914893617021277,4
promoter_tata,random,HyenaDNA-small-32k:L2_last,model,HyenaDNA-small-32k,L2_last,2,last,,0.8099652932242352,5059,212,256,fwd,0.003,0.7942692235802015,0.8903277499831673,0.8450234403173458,0.5317201230134647,0.23404255319148937,0.23404255319148937,14,0.5425531914893617,0.5425531914893617,4
promoter_tata,random,HyenaDNA-small-32k:L2_last,model,HyenaDNA-small-32k,L2_last,2,last,,0.8099652932242352,5059,212,256,rc,0.003,,,0.8638658492607284,0.5886901361934788,0.22340425531914893,0.22340425531914893,11,0.5851063829787234,0.5851063829787234,6
promoter_tata,random,HyenaDNA-small-32k:L3_mean,model,HyenaDNA-small-32k,L3_mean,3,mean,,0.9057971769217144,5059,212,256,fwd,0.03,0.881280492566217,0.951451701195503,0.921204471691309,0.6266701449801548,0.24468085106382978,0.24468085106382978,11,0.776595744680851,0.776595744680851,3
promoter_tata,random,HyenaDNA-small-32k:L3_mean,model,HyenaDNA-small-32k,L3_mean,3,mean,,0.9057971769217144,5059,212,256,rc,0.03,,,0.8569239091236929,0.5317201230134647,0.35106382978723405,0.35106382978723405,8,0.5851063829787234,0.5851063829787234,4
promoter_tata,random,HyenaDNA-small-32k:L3_max,model,HyenaDNA-small-32k,L3_max,3,max,,0.8879537967887364,5059,212,256,fwd,0.003,0.8629768543307806,0.9441086520156441,0.9075910566173818,0.6076801405868169,0.19148936170212766,0.19148936170212766,11,0.723404255319149,0.723404255319149,4
promoter_tata,random,HyenaDNA-small-32k:L3_max,model,HyenaDNA-small-32k,L3_max,3,max,,0.8879537967887364,5059,212,256,rc,0.003,,,0.8531373963216733,0.49374011422678865,0.35106382978723405,0.35106382978723405,11,0.5851063829787234,0.5851063829787234,6
promoter_tata,random,HyenaDNA-small-32k:L3_last,model,HyenaDNA-small-32k,L3_last,3,last,,0.8190826995315635,5059,212,256,fwd,0.003,0.7923219582605011,0.8900734813105947,0.8424990984493329,0.4747501098334507,0.2127659574468085,0.2127659574468085,16,0.5851063829787234,0.5851063829787234,4
promoter_tata,random,HyenaDNA-small-32k:L3_last,model,HyenaDNA-small-32k,L3_last,3,last,,0.8190826995315635,5059,212,256,rc,0.003,,,0.856833754056978,0.5507101274068027,0.24468085106382978,0.24468085106382978,11,0.6276595744680851,0.6276595744680851,4
promoter_tata,random,HyenaDNA-small-32k:L4_mean,model,HyenaDNA-small-32k,L4_mean,4,mean,cv+default,0.9071777848987562,5059,212,256,fwd,0.03,0.8898233287502155,0.9570708639654553,0.9258023800937613,0.6646501537668309,0.26595744680851063,0.26595744680851063,11,0.7553191489361702,0.7553191489361702,3
promoter_tata,random,HyenaDNA-small-32k:L4_mean,model,HyenaDNA-small-32k,L4_mean,4,mean,cv+default,0.9071777848987562,5059,212,256,rc,0.03,,,0.8658492607284529,0.5507101274068027,0.40425531914893614,0.40425531914893614,7,0.6595744680851063,0.6595744680851063,6
promoter_tata,random,HyenaDNA-small-32k:L4_max,model,HyenaDNA-small-32k,L4_max,4,max,,0.8865719165086842,5059,212,256,fwd,0.003,0.8817019949757041,0.9526041419851774,0.92084385142445,0.6836401581601689,0.23404255319148937,0.23404255319148937,11,0.7021276595744681,0.7021276595744681,3
promoter_tata,random,HyenaDNA-small-32k:L4_max,model,HyenaDNA-small-32k,L4_max,4,max,,0.8865719165086842,5059,212,256,rc,0.003,,,0.8727912008654887,0.5886901361934788,0.425531914893617,0.425531914893617,11,0.574468085106383,0.574468085106383,6
promoter_tata,random,HyenaDNA-small-32k:L4_last,model,HyenaDNA-small-32k,L4_last,4,last,,0.8352095059256733,5059,212,256,fwd,0.003,0.8039291932569864,0.8997673872847749,0.8560223584565452,0.4747501098334507,0.22340425531914893,0.22340425531914893,12,0.6276595744680851,0.6276595744680851,4
promoter_tata,random,HyenaDNA-small-32k:L4_last,model,HyenaDNA-small-32k,L4_last,4,last,,0.8352095059256733,5059,212,256,rc,0.003,,,0.838442120447169,0.5317201230134647,0.40425531914893614,0.40425531914893614,8,0.6914893617021277,0.6914893617021277,3
enhancers,shipped,HyenaDNA-small-32k:L2_mean,model,HyenaDNA-small-32k,L2_mean,2,mean,,0.7948377929086644,8000,2943,256,fwd,0.003,0.7775122241056649,0.8139953491214883,0.7945384924502418,0.4489014817193371,0.034411562284927734,0.046343975283213185,97,0.4053682037164487,0.47579814624098865,12
enhancers,shipped,HyenaDNA-small-32k:L2_mean,model,HyenaDNA-small-32k,L2_mean,2,mean,,0.7948377929086644,8000,2943,256,rc,0.003,,,0.7647570174182552,0.37957897548620373,0.022711631108052306,0.03398558187435633,193,0.3812801101169993,0.45211122554067973,20
enhancers,shipped,HyenaDNA-small-32k:L2_max,model,HyenaDNA-small-32k,L2_max,2,max,,0.7717772180202211,8000,2943,256,fwd,0.003,0.7495009501442348,0.7854235234808105,0.7664849859351399,0.4135605961887201,0.06744666207845836,0.09268795056642637,64,0.3379215416379904,0.40679711637487126,14
enhancers,shipped,HyenaDNA-small-32k:L2_max,model,HyenaDNA-small-32k,L2_max,2,max,,0.7717772180202211,8000,2943,256,rc,0.003,,,0.7396513577555347,0.3578307382365933,0.034411562284927734,0.05046343975283213,126,0.32759807295251203,0.38928939237899074,15
enhancers,shipped,HyenaDNA-small-32k:L2_last,model,HyenaDNA-small-32k,L2_last,2,last,,0.6617679297366971,8000,2943,256,fwd,0.003,0.6436820785617051,0.6847448144321007,0.6637911841734527,0.23413763887943378,0.03509979353062629,0.05046343975283213,150,0.24707501720578115,0.30690010298661174,16
enhancers,shipped,HyenaDNA-small-32k:L2_last,model,HyenaDNA-small-32k,L2_last,2,last,,0.6617679297366971,8000,2943,256,rc,0.003,,,0.6870714143844949,0.26404146509764814,0.030282174810736407,0.042224510813594233,197,0.25464556090846524,0.32440782698249226,17
enhancers,shipped,HyenaDNA-small-32k:L3_mean,model,HyenaDNA-small-32k,L3_mean,3,mean,cv,0.7963188812605367,8000,2943,256,fwd,0.003,0.7774175906447128,0.8172458794154941,0.7963241984877389,0.4434644224069345,0.03716448726772195,0.05252317198764161,134,0.4150034411562285,0.490216271884655,11
enhancers,shipped,HyenaDNA-small-32k:L3_mean,model,HyenaDNA-small-32k,L3_mean,3,mean,cv,0.7963188812605367,8000,2943,256,rc,0.003,,,0.7653380878256973,0.390453094111009,0.030970406056434963,0.046343975283213185,128,0.3764624913971094,0.45417095777548916,15
enhancers,shipped,HyenaDNA-small-32k:L3_max,model,HyenaDNA-small-32k,L3_max,3,max,,0.7654529021856189,8000,2943,256,fwd,0.003,0.7446724738306066,0.7846210113426907,0.7627731562100168,0.39317162376721027,0.038540949759119064,0.055612770339855816,111,0.32071576049552647,0.38722966014418125,15
enhancers,shipped,HyenaDNA-small-32k:L3_max,model,HyenaDNA-small-32k,L3_max,3,max,,0.7654529021856189,8000,2943,256,rc,0.003,,,0.7479420038152954,0.3659863272051972,0.04129387474191328,0.055612770339855816,94,0.34686854783207155,0.407826982492276,16
enhancers,shipped,HyenaDNA-small-32k:L3_last,model,HyenaDNA-small-32k,L3_last,3,last,,0.6802051595423063,8000,2943,256,fwd,0.003,0.6561209280954655,0.7000614469752968,0.6773207019034906,0.26268220026954753,0.056434962147281484,0.082389289392379,68,0.24363386097728837,0.30175077239958803,22
enhancers,shipped,HyenaDNA-small-32k:L3_last,model,HyenaDNA-small-32k,L3_last,3,last,,0.6802051595423063,8000,2943,256,rc,0.003,,,0.7034162136195883,0.3061786747687684,0.035788024776324846,0.05252317198764161,145,0.27391603578802476,0.3357363542739444,22
enhancers,shipped,HyenaDNA-small-32k:L4_mean,model,HyenaDNA-small-32k,L4_mean,4,mean,default,0.7939067617444261,8000,2943,256,fwd,0.03,0.7779213800085126,0.8143483615292817,0.793874280013118,0.4489014817193371,0.040605643496214726,0.057672502574665295,114,0.3991741225051617,0.4727085478887745,16
enhancers,shipped,HyenaDNA-small-32k:L4_mean,model,HyenaDNA-small-32k,L4_mean,4,mean,default,0.7939067617444261,8000,2943,256,rc,0.03,,,0.7635117345736893,0.3809382403143044,0.02477632484514797,0.03604531410916581,160,0.364762560220234,0.4407826982492276,23
enhancers,shipped,HyenaDNA-small-32k:L4_max,model,HyenaDNA-small-32k,L4_max,4,max,,0.7674340566705554,8000,2943,256,fwd,0.003,0.734038843812016,0.7713986280118935,0.7512575231989358,0.38229750514240507,0.034411562284927734,0.05046343975283213,93,0.321403991741225,0.38105046343975285,14
enhancers,shipped,HyenaDNA-small-32k:L4_max,model,HyenaDNA-small-32k,L4_max,4,max,,0.7674340566705554,8000,2943,256,rc,0.003,,,0.739031949634406,0.3646270623770966,0.02477632484514797,0.03604531410916581,176,0.33998623537508604,0.4057672502574665,13
enhancers,shipped,HyenaDNA-small-32k:L4_last,model,HyenaDNA-small-32k,L4_last,4,last,,0.7071196426730775,8000,2943,256,fwd,0.003,0.6831124397352006,0.7236846151103167,0.7012997870640238,0.2953045561439632,0.04198210598761184,0.06282183316168898,84,0.29800412938747417,0.36251287332646753,19
enhancers,shipped,HyenaDNA-small-32k:L4_last,model,HyenaDNA-small-32k,L4_last,4,last,,0.7071196426730775,8000,2943,256,rc,0.003,,,0.7237795442892974,0.3224898527059763,0.042670337233310394,0.0607621009268795,90,0.30626290433585684,0.3748712667353244,15
enhancers,cluster,HyenaDNA-small-32k:L2_mean,model,HyenaDNA-small-32k,L2_mean,2,mean,,0.7927321706138191,8000,2943,256,fwd,0.003,0.7696056476032198,0.8018547089528413,0.786329177080398,0.4292174372714775,0.06608811748998665,0.07728706624605679,80,0.3931909212283044,0.4250788643533123,16
enhancers,cluster,HyenaDNA-small-32k:L2_mean,model,HyenaDNA-small-32k,L2_mean,2,mean,,0.7927321706138191,8000,2943,256,rc,0.003,,,0.7632903848730257,0.3857173459360098,0.05874499332443257,0.06703470031545741,86,0.35046728971962615,0.37302839116719244,18
enhancers,cluster,HyenaDNA-small-32k:L2_max,model,HyenaDNA-small-32k,L2_max,2,max,,0.7687339487019574,8000,2943,256,fwd,0.003,0.7428226297403706,0.774787653815761,0.7591506091166538,0.38707672379024316,0.05473965287049399,0.062302839116719244,62,0.33978638184245663,0.3722397476340694,12
enhancers,cluster,HyenaDNA-small-32k:L2_max,model,HyenaDNA-small-32k,L2_max,2,max,,0.7687339487019574,8000,2943,256,rc,0.003,,,0.7419581356456821,0.3517328995801757,0.04739652870493992,0.05441640378548896,80,0.33311081441922563,0.361198738170347,17
enhancers,cluster,HyenaDNA-small-32k:L2_last,model,HyenaDNA-small-32k,L2_last,2,last,,0.659626340435911,8000,2943,256,fwd,0.003,0.6414394413199703,0.6774845772112135,0.6581910829202489,0.21171698059413901,0.0514018691588785,0.06072555205047318,107,0.24699599465954605,0.2752365930599369,25
enhancers,cluster,HyenaDNA-small-32k:L2_last,model,HyenaDNA-small-32k,L2_last,2,last,,0.659626340435911,8000,2943,256,rc,0.003,,,0.681136093799807,0.25793582763807343,0.03204272363150868,0.03627760252365931,124,0.2389853137516689,0.26261829652996843,17
enhancers,cluster,HyenaDNA-small-32k:L3_mean,model,HyenaDNA-small-32k,L3_mean,3,mean,cv,0.7956829704019402,8000,2943,256,fwd,0.003,0.7702930589130171,0.8032801200888371,0.787475803955447,0.45096748293921135,0.08077436582109479,0.0946372239747634,78,0.38985313751668893,0.416403785488959,14
enhancers,cluster,HyenaDNA-small-32k:L3_mean,model,HyenaDNA-small-32k,L3_mean,3,mean,cv,0.7956829704019402,8000,2943,256,rc,0.003,,,0.7712031266602297,0.40474863589527693,0.06475300400534045,0.0749211356466877,83,0.3691588785046729,0.3919558359621451,12
enhancers,cluster,HyenaDNA-small-32k:L3_max,model,HyenaDNA-small-32k,L3_max,3,max,,0.767729262202924,8000,2943,256,fwd,0.003,0.7441587245596066,0.7782009624200121,0.7622033530289521,0.39523299091564335,0.04205607476635514,0.0473186119873817,83,0.3638184245660881,0.38801261829652994,21
enhancers,cluster,HyenaDNA-small-32k:L3_max,model,HyenaDNA-small-32k,L3_max,3,max,,0.767729262202924,8000,2943,256,rc,0.003,,,0.7507153713601988,0.3748423231021429,0.0514018691588785,0.0583596214511041,94,0.3317757009345794,0.35725552050473186,14
enhancers,cluster,HyenaDNA-small-32k:L3_last,model,HyenaDNA-small-32k,L3_last,3,last,,0.6789650098091902,8000,2943,256,fwd,0.003,0.6495453973170389,0.6862667235374186,0.6671405010602371,0.22395138128223932,0.035380507343124167,0.04100946372239748,159,0.2383177570093458,0.2634069400630915,20
enhancers,cluster,HyenaDNA-small-32k:L3_last,model,HyenaDNA-small-32k,L3_last,3,last,,0.6789650098091902,8000,2943,256,rc,0.003,,,0.6931867634354456,0.27424836188887386,0.049399198931909215,0.055993690851735015,89,0.25634178905206945,0.27917981072555204,22
enhancers,cluster,HyenaDNA-small-32k:L4_mean,model,HyenaDNA-small-32k,L4_mean,4,mean,default,0.7952416360763997,8000,2943,256,fwd,0.03,0.7760655374312219,0.8075049073949764,0.7919916289770443,0.43737370439687767,0.07676902536715621,0.08832807570977919,73,0.40654205607476634,0.43454258675078866,13
enhancers,cluster,HyenaDNA-small-32k:L4_mean,model,HyenaDNA-small-32k,L4_mean,4,mean,default,0.7952416360763997,8000,2943,256,rc,0.03,,,0.7715278964801973,0.408826769457977,0.06275033377837116,0.07255520504731862,72,0.3437917222963952,0.3675078864353312,15
enhancers,cluster,HyenaDNA-small-32k:L4_max,model,HyenaDNA-small-32k,L4_max,4,max,,0.770910062092712,8000,2943,256,fwd,0.003,0.7524326626311133,0.7844996254060738,0.7682774264186158,0.40067050233257684,0.06608811748998665,0.07413249211356467,106,0.37983978638184246,0.40063091482649843,15
enhancers,cluster,HyenaDNA-small-32k:L4_max,model,HyenaDNA-small-32k,L4_max,4,max,,0.770910062092712,8000,2943,256,rc,0.003,,,0.744220898914816,0.3462953881632422,0.04472630173564753,0.052050473186119876,106,0.342456608811749,0.36829652996845424,17
enhancers,cluster,HyenaDNA-small-32k:L4_last,model,HyenaDNA-small-32k,L4_last,4,last,,0.7090100718128151,8000,2943,256,fwd,0.003,0.6826381175761002,0.7145740068803835,0.6976660922752829,0.28512338472274074,0.03337783711615487,0.03943217665615142,108,0.2757009345794392,0.29337539432176657,23
enhancers,cluster,HyenaDNA-small-32k:L4_last,model,HyenaDNA-small-32k,L4_last,4,last,,0.7090100718128151,8000,2943,256,rc,0.003,,,0.7188435792128837,0.3259047203497417,0.056742323097463285,0.06624605678233439,107,0.32309746328437916,0.3470031545741325,16
enhancers,random,HyenaDNA-small-32k:L2_mean,model,HyenaDNA-small-32k,L2_mean,2,mean,,0.7853901853694948,8000,2943,256,fwd,0.003,0.7901827506731048,0.8218673669896653,0.8057259184819555,0.46109429033783583,0.08633582596872875,0.08737864077669903,47,0.4201223657375935,0.42441054091539526,12
enhancers,random,HyenaDNA-small-32k:L2_mean,model,HyenaDNA-small-32k,L2_mean,2,mean,,0.7853901853694948,8000,2943,256,rc,0.003,,,0.7848259280879615,0.4216787234356989,0.06254248810333107,0.0638002773925104,97,0.38545207341944254,0.38904299583911234,17
enhancers,random,HyenaDNA-small-32k:L2_max,model,HyenaDNA-small-32k,L2_max,2,max,,0.752669766024017,8000,2943,256,fwd,0.003,0.7569142291741843,0.7920920269989121,0.7750513551857654,0.40129136124493836,0.05710401087695445,0.05825242718446602,57,0.38273283480625425,0.38349514563106796,12
enhancers,random,HyenaDNA-small-32k:L2_max,model,HyenaDNA-small-32k,L2_max,2,max,,0.752669766024017,8000,2943,256,rc,0.003,,,0.7646343806342919,0.3822631565335619,0.07341944255608429,0.07489597780859916,47,0.36301835486063905,0.36615811373092927,18
enhancers,random,HyenaDNA-small-32k:L2_last,model,HyenaDNA-small-32k,L2_last,2,last,,0.6565354771606456,8000,2943,256,fwd,0.003,0.6444210720610067,0.6842941035277329,0.6642553128602252,0.22324173144563,0.055064581917063225,0.05617198335644938,69,0.2406526172671652,0.2434119278779473,17
enhancers,random,HyenaDNA-small-32k:L2_last,model,HyenaDNA-small-32k,L2_last,2,last,,0.6565354771606456,8000,2943,256,rc,0.003,,,0.6971706617799189,0.2762488731416073,0.03535010197144799,0.036061026352288486,86,0.300475866757308,0.30513176144244103,13
enhancers,random,HyenaDNA-small-32k:L3_mean,model,HyenaDNA-small-32k,L3_mean,3,mean,,0.7860245390396644,8000,2943,256,fwd,0.003,0.7957583746244111,0.8266203779609022,0.8109593444270388,0.4774041800904442,0.07953772943575799,0.0811373092926491,52,0.43643779741672334,0.4403606102635229,9
enhancers,random,HyenaDNA-small-32k:L3_mean,model,HyenaDNA-small-32k,L3_mean,3,mean,,0.7860245390396644,8000,2943,256,rc,0.003,,,0.7861148878314073,0.42847451083261906,0.06526172671651938,0.06657420249653259,89,0.41332426920462273,0.4160887656033287,14
