task,split,features,family,model,config,layer,pooling,selected,train_cv_auc,n_train,n_test,n_features,orient,C,auc_lo,auc_hi,auc,mcc,tpr@1,clustercov@1,missrun@1,tpr@10,clustercov@10,missrun@10
enhancers,shipped,NT-v2-50M:L12_cls,model,NT-v2-50M,L12_cls,12,cls,,0.7370347499614018,8000,2943,512,fwd,0.03,0.7438867077913766,0.7815048229831101,0.7617006240271228,0.40268647756391485,0.028905712319339298,0.04325437693099897,135,0.2993805918788713,0.3820803295571576,19
enhancers,shipped,NT-v2-50M:L12_cls,model,NT-v2-50M,L12_cls,12,cls,,0.7370347499614018,8000,2943,512,rc,0.03,,,0.7190349057954614,0.3306454416745802,0.028217481073640742,0.0411946446961895,135,0.27873365450791465,0.349124613800206,20
enhancers,cluster,NT-v2-50M:L6_mean,model,NT-v2-50M,L6_mean,6,mean,,0.8061742222493905,8000,2943,512,fwd,0.003,0.7923283171943329,0.8266137088184949,0.8087221254637095,0.4713581507527118,0.08678237650200267,0.09621451104100946,49,0.4379172229639519,0.47082018927444796,11
enhancers,cluster,NT-v2-50M:L6_mean,model,NT-v2-50M,L6_mean,6,mean,,0.8061742222493905,8000,2943,512,rc,0.003,,,0.7880953150914021,0.43057681512571083,0.0774365821094793,0.08753943217665615,53,0.40654205607476634,0.4353312302839117,14
enhancers,cluster,NT-v2-50M:L6_max,model,NT-v2-50M,L6_max,6,max,,0.7658026993162809,8000,2943,512,fwd,0.003,0.745735472493376,0.7811232089000636,0.7643626334536013,0.39931112447834344,0.056074766355140186,0.06624605678233439,113,0.38384512683578104,0.41798107255520506,14
enhancers,cluster,NT-v2-50M:L6_max,model,NT-v2-50M,L6_max,6,max,,0.7658026993162809,8000,2943,512,rc,0.003,,,0.7438536272122923,0.3612485445598092,0.0774365821094793,0.09069400630914827,49,0.3311081441922563,0.3627760252365931,14
enhancers,cluster,NT-v2-50M:L6_cls,model,NT-v2-50M,L6_cls,6,cls,,0.7916951578202358,8000,2943,512,fwd,0.003,0.7845889218432988,0.8153249689943117,0.799597618046669,0.4564049943561448,0.038050734312416554,0.044952681388012616,81,0.43324432576769023,0.46529968454258674,15
enhancers,cluster,NT-v2-50M:L6_cls,model,NT-v2-50M,L6_cls,6,cls,,0.7916951578202358,8000,2943,512,rc,0.003,,,0.7525041462434341,0.3544516552886424,0.04472630173564753,0.050473186119873815,83,0.3417890520694259,0.3667192429022082,14
enhancers,cluster,NT-v2-50M:L9_mean,model,NT-v2-50M,L9_mean,9,mean,cv,0.8068338887752539,8000,2943,512,fwd,0.003,0.7912099542397674,0.8250076451021233,0.8078610003649619,0.46863939504424507,0.08878504672897196,0.10094637223974763,58,0.45660881174899864,0.4913249211356467,13
enhancers,cluster,NT-v2-50M:L9_mean,model,NT-v2-50M,L9_mean,9,mean,cv,0.8068338887752539,8000,2943,512,rc,0.003,,,0.7744628362614975,0.408826769457977,0.0794392523364486,0.08911671924290221,68,0.3724966622162884,0.40063091482649843,16
enhancers,cluster,NT-v2-50M:L9_max,model,NT-v2-50M,L9_max,9,max,,0.7594254880586307,8000,2943,512,fwd,0.003,0.7468794060384691,0.7796406498174135,0.7636327098183968,0.3925142352071766,0.0801068090787717,0.09069400630914827,94,0.3664886515353805,0.39353312302839116,17
enhancers,cluster,NT-v2-50M:L9_max,model,NT-v2-50M,L9_max,9,max,,0.7594254880586307,8000,2943,512,rc,0.003,,,0.7367904610992282,0.35581103314287577,0.04806408544726302,0.056782334384858045,109,0.32910547396528705,0.3659305993690852,15
enhancers,cluster,NT-v2-50M:L9_cls,model,NT-v2-50M,L9_cls,9,cls,,0.7798664111794964,8000,2943,512,fwd,0.003,0.7705156610744971,0.8045888838039404,0.7890183451060467,0.43193619297994423,0.07610146862483311,0.0859621451104101,80,0.4279038718291055,0.4558359621451104,15
enhancers,cluster,NT-v2-50M:L9_cls,model,NT-v2-50M,L9_cls,9,cls,,0.7798664111794964,8000,2943,512,rc,0.003,,,0.7405745145776836,0.35581103314287577,0.05540720961281709,0.0638801261829653,75,0.3251001335113485,0.34858044164037855,15
enhancers,cluster,NT-v2-50M:L12_mean,model,NT-v2-50M,L12_mean,12,mean,default,0.7965483335927009,8000,2943,512,fwd,0.003,0.7773488630572994,0.8118375920114169,0.7948420269702163,0.44688934937651126,0.07610146862483311,0.08675078864353312,63,0.4158878504672897,0.4526813880126183,13
enhancers,cluster,NT-v2-50M:L12_mean,model,NT-v2-50M,L12_mean,12,mean,default,0.7965483335927009,8000,2943,512,rc,0.003,,,0.7729443179140816,0.42377992585454405,0.07076101468624833,0.08123028391167192,99,0.3758344459279039,0.4022082018927445,16
enhancers,cluster,NT-v2-50M:L12_max,model,NT-v2-50M,L12_max,12,max,,0.7421504429664427,8000,2943,512,fwd,0.003,0.7228784056394102,0.7573995394729792,0.739865379906773,0.3571704109971091,0.0514018691588785,0.05914826498422713,107,0.3190921228304406,0.34858044164037855,18
enhancers,cluster,NT-v2-50M:L12_max,model,NT-v2-50M,L12_max,12,max,,0.7421504429664427,8000,2943,512,rc,0.003,,,0.7337548103353491,0.3462953881632422,0.037383177570093455,0.04258675078864353,120,0.28304405874499333,0.3099369085173502,22
enhancers,cluster,NT-v2-50M:L12_cls,model,NT-v2-50M,L12_cls,12,cls,,0.7415932533556432,8000,2943,512,fwd,0.003,0.7296988152482451,0.7676794628746746,0.7470052341992321,0.35988916670557586,0.035380507343124167,0.0417981072555205,87,0.35447263017356473,0.38170347003154576,16
enhancers,cluster,NT-v2-50M:L12_cls,model,NT-v2-50M,L12_cls,12,cls,,0.7415932533556432,8000,2943,512,rc,0.003,,,0.7037771238236911,0.30551405253624125,0.04672897196261682,0.05441640378548896,84,0.26101468624833113,0.2886435331230284,23
enhancers,random,NT-v2-50M:L6_mean,model,NT-v2-50M,L6_mean,6,mean,cv,0.798922626335962,8000,2943,512,fwd,0.003,0.8095344816932134,0.8402246050597945,0.8263755985280641,0.49779154228120476,0.11624745071380013,0.11858529819694869,57,0.4860639021074099,0.4909847434119279,9
enhancers,random,NT-v2-50M:L6_mean,model,NT-v2-50M,L6_mean,6,mean,cv,0.798922626335962,8000,2943,512,rc,0.003,,,0.803854594626548,0.467890077734756,0.0849762066621346,0.08668515950069348,61,0.43847722637661457,0.44382801664355065,13
enhancers,random,NT-v2-50M:L6_max,model,NT-v2-50M,L6_max,6,max,,0.7594761717440558,8000,2943,512,fwd,0.003,0.7676607242624135,0.7965374508588238,0.7817538534862413,0.4339111407501552,0.0557443915703603,0.05617198335644938,105,0.3922501699524133,0.39667128987517336,13
enhancers,random,NT-v2-50M:L6_max,model,NT-v2-50M,L6_max,6,max,,0.7594761717440558,8000,2943,512,rc,0.003,,,0.765029704726155,0.39313641636863417,0.06458191706322229,0.06588072122052704,68,0.3433038749150238,0.34674063800277394,17
enhancers,random,NT-v2-50M:L6_cls,model,NT-v2-50M,L6_cls,6,cls,,0.7901899772264961,8000,2943,512,fwd,0.003,0.7960852596054313,0.8253507864626191,0.8110124545562026,0.46245344781721986,0.09517335146159075,0.0970873786407767,52,0.4452753229095853,0.4521497919556172,13
