assay,seed,scorer,naive_gate,forward_gate,naive_pass,forward_pass,yield,yield_with_audit,random_yield
AMIE_PSEAE_Wrenbeck_2017,20,honest,0.530232558139535,0.831578947368421,False,True,1.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,20,adaptive_leak,0.6511627906976745,0.40526315789473694,True,False,0.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,20,pool_side,0.530232558139535,0.831578947368421,False,True,0.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,21,honest,0.6651162790697674,0.6736842105263158,True,True,1.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,21,adaptive_leak,0.8418604651162791,0.4263157894736842,True,False,0.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,21,pool_side,0.6651162790697674,0.6736842105263158,True,True,0.0,1.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,22,honest,0.6604651162790698,0.5157894736842106,True,False,1.0,0.0,0.47386308464152777
AMIE_PSEAE_Wrenbeck_2017,22,adaptive_leak,0.7767441860465116,0.3263157894736842,True,False,7.0,7.0,0.47386308464152777
AMIE_PSEAE_Wrenbeck_2017,22,pool_side,0.6604651162790698,0.5157894736842106,True,False,0.0,1.0,0.47386308464152777
AMIE_PSEAE_Wrenbeck_2017,23,honest,0.7534883720930233,0.8842105263157894,True,True,1.0,0.0,0.47386308464152777
AMIE_PSEAE_Wrenbeck_2017,23,adaptive_leak,0.7395348837209301,0.5684210526315789,True,True,6.0,4.0,0.47386308464152777
AMIE_PSEAE_Wrenbeck_2017,23,pool_side,0.7534883720930233,0.8842105263157894,True,True,0.0,0.0,0.47386308464152777
AMIE_PSEAE_Wrenbeck_2017,24,honest,0.8093023255813954,0.7157894736842105,True,True,1.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,24,adaptive_leak,0.7302325581395348,0.6526315789473685,True,True,0.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,24,pool_side,0.8093023255813954,0.7157894736842105,True,True,0.0,1.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,25,honest,0.7209302325581396,0.736842105263158,True,True,1.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,25,adaptive_leak,0.641860465116279,0.48421052631578954,True,False,0.0,1.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,25,pool_side,0.7209302325581396,0.736842105263158,True,True,0.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,26,honest,0.6930232558139535,0.7578947368421052,True,True,1.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,26,adaptive_leak,0.8,0.5052631578947369,True,False,0.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,26,pool_side,0.6930232558139535,0.7578947368421052,True,True,0.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,27,honest,0.6837209302325582,0.7789473684210526,True,True,1.0,1.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,27,adaptive_leak,0.7627906976744185,0.4736842105263158,True,False,0.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,27,pool_side,0.6837209302325582,0.7789473684210526,True,True,0.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,28,honest,0.7023255813953488,0.5789473684210528,True,True,0.0,0.0,0.4660948373523224
AMIE_PSEAE_Wrenbeck_2017,28,adaptive_leak,0.858139534883721,0.7052631578947368,True,True,15.0,10.0,0.4660948373523224
AMIE_PSEAE_Wrenbeck_2017,28,pool_side,0.7023255813953488,0.5789473684210528,True,True,0.0,0.0,0.4660948373523224
AMIE_PSEAE_Wrenbeck_2017,29,honest,0.6790697674418604,0.7578947368421053,True,True,1.0,0.0,0.4660948373523224
AMIE_PSEAE_Wrenbeck_2017,29,adaptive_leak,0.7674418604651163,0.736842105263158,True,True,0.0,0.0,0.4660948373523224
AMIE_PSEAE_Wrenbeck_2017,29,pool_side,0.6790697674418604,0.7578947368421053,True,True,1.0,0.0,0.4660948373523224
AMIE_PSEAE_Wrenbeck_2017,30,honest,0.6790697674418604,0.7578947368421053,True,True,1.0,1.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,30,adaptive_leak,0.9860465116279069,0.7473684210526316,True,True,0.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,30,pool_side,0.6790697674418604,0.7578947368421053,True,True,1.0,1.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,31,honest,0.6604651162790698,0.705263157894737,True,True,1.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,31,adaptive_leak,0.8372093023255813,0.8736842105263158,True,True,0.0,1.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,31,pool_side,0.6604651162790698,0.705263157894737,True,True,1.0,1.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,32,honest,0.7534883720930232,0.7789473684210526,True,True,1.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,32,adaptive_leak,0.7395348837209302,0.5473684210526316,True,False,0.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,32,pool_side,0.7534883720930232,0.7789473684210526,True,True,0.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,33,honest,0.9023255813953489,0.8842105263157894,True,True,1.0,0.0,0.47386308464152777
AMIE_PSEAE_Wrenbeck_2017,33,adaptive_leak,0.5674418604651164,0.5894736842105264,True,True,0.0,0.0,0.47386308464152777
AMIE_PSEAE_Wrenbeck_2017,33,pool_side,0.9023255813953489,0.8842105263157894,True,True,0.0,0.0,0.47386308464152777
AMIE_PSEAE_Wrenbeck_2017,34,honest,0.6465116279069768,0.5578947368421052,True,True,1.0,1.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,34,adaptive_leak,0.7953488372093024,0.48421052631578954,True,False,0.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,34,pool_side,0.6465116279069768,0.5578947368421052,True,True,0.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,35,honest,0.7627906976744186,0.9052631578947368,True,True,1.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,35,adaptive_leak,0.7348837209302326,0.6,True,True,0.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,35,pool_side,0.7627906976744186,0.9052631578947368,True,True,1.0,1.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,36,honest,0.7302325581395349,0.8,True,True,1.0,0.0,0.47386308464152777
AMIE_PSEAE_Wrenbeck_2017,36,adaptive_leak,0.7488372093023256,0.5263157894736842,True,False,0.0,1.0,0.47386308464152777
AMIE_PSEAE_Wrenbeck_2017,36,pool_side,0.7302325581395349,0.8,True,True,0.0,0.0,0.47386308464152777
AMIE_PSEAE_Wrenbeck_2017,37,honest,0.8744186046511627,0.8736842105263157,True,True,1.0,0.0,0.47386308464152777
AMIE_PSEAE_Wrenbeck_2017,37,adaptive_leak,0.758139534883721,0.43157894736842106,True,False,7.0,3.0,0.47386308464152777
AMIE_PSEAE_Wrenbeck_2017,37,pool_side,0.8744186046511627,0.8736842105263157,True,True,0.0,0.0,0.47386308464152777
AMIE_PSEAE_Wrenbeck_2017,38,honest,0.744186046511628,0.8526315789473685,True,True,1.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,38,adaptive_leak,0.8465116279069769,0.6421052631578947,True,True,0.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,38,pool_side,0.744186046511628,0.8526315789473685,True,True,0.0,1.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,39,honest,0.9116279069767441,0.8421052631578947,True,True,1.0,0.0,0.47386308464152777
AMIE_PSEAE_Wrenbeck_2017,39,adaptive_leak,0.7488372093023257,0.5368421052631579,True,False,0.0,0.0,0.47386308464152777
AMIE_PSEAE_Wrenbeck_2017,39,pool_side,0.9116279069767441,0.8421052631578947,True,True,0.0,0.0,0.47386308464152777
B3VI55_LIPST_Klesmith_2015,0,honest,0.8093023255813954,0.7368421052631579,True,True,1.0,2.0,0.4774292272379495
B3VI55_LIPST_Klesmith_2015,0,adaptive_leak,0.7534883720930232,0.3789473684210527,True,False,1.0,1.0,0.4774292272379495
B3VI55_LIPST_Klesmith_2015,0,pool_side,0.8093023255813954,0.7368421052631579,True,True,1.0,1.0,0.4774292272379495
B3VI55_LIPST_Klesmith_2015,1,honest,0.6837209302325581,0.6315789473684211,True,True,1.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,1,adaptive_leak,0.7767441860465116,0.7789473684210526,True,True,2.0,2.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,1,pool_side,0.6837209302325581,0.6315789473684211,True,True,0.0,0.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,2,honest,0.8883720930232558,0.7368421052631579,True,True,1.0,1.0,0.4774292272379495
B3VI55_LIPST_Klesmith_2015,2,adaptive_leak,0.8348837209302326,0.6473684210526316,True,True,1.0,1.0,0.4774292272379495
B3VI55_LIPST_Klesmith_2015,2,pool_side,0.8883720930232558,0.7368421052631579,True,True,0.0,0.0,0.4774292272379495
B3VI55_LIPST_Klesmith_2015,3,honest,0.8511627906976744,0.736842105263158,True,True,1.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,3,adaptive_leak,0.8883720930232558,0.8421052631578948,True,True,2.0,2.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,3,pool_side,0.8511627906976744,0.736842105263158,True,True,0.0,0.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,4,honest,0.9116279069767442,0.8,True,True,1.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,4,adaptive_leak,0.7720930232558141,0.6105263157894738,True,True,1.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,4,pool_side,0.9116279069767442,0.8,True,True,0.0,0.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,5,honest,0.6790697674418604,0.7157894736842105,True,True,1.0,1.0,0.4774292272379495
B3VI55_LIPST_Klesmith_2015,5,adaptive_leak,0.7534883720930232,0.48421052631578954,True,False,0.0,1.0,0.4774292272379495
B3VI55_LIPST_Klesmith_2015,5,pool_side,0.6790697674418604,0.7157894736842105,True,True,0.0,0.0,0.4774292272379495
B3VI55_LIPST_Klesmith_2015,6,honest,0.8046511627906977,0.736842105263158,True,True,1.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,6,adaptive_leak,0.6093023255813954,0.5368421052631579,True,False,1.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,6,pool_side,0.8046511627906977,0.736842105263158,True,True,1.0,2.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,7,honest,0.7767441860465116,0.5894736842105264,True,True,1.0,1.0,0.4774292272379495
B3VI55_LIPST_Klesmith_2015,7,adaptive_leak,0.9813953488372094,0.5894736842105264,True,True,1.0,1.0,0.4774292272379495
B3VI55_LIPST_Klesmith_2015,7,pool_side,0.7767441860465116,0.5894736842105264,True,True,0.0,0.0,0.4774292272379495
B3VI55_LIPST_Klesmith_2015,8,honest,0.9209302325581394,0.9473684210526315,True,True,1.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,8,adaptive_leak,0.8046511627906977,0.6421052631578947,True,True,1.0,2.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,8,pool_side,0.9209302325581394,0.9473684210526315,True,True,0.0,0.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,9,honest,0.8093023255813954,0.8210526315789474,True,True,1.0,1.0,0.4774292272379495
B3VI55_LIPST_Klesmith_2015,9,adaptive_leak,0.7395348837209302,0.34736842105263155,True,False,0.0,1.0,0.4774292272379495
B3VI55_LIPST_Klesmith_2015,9,pool_side,0.8093023255813954,0.8210526315789474,True,True,0.0,1.0,0.4774292272379495
B3VI55_LIPST_Klesmith_2015,10,honest,0.8372093023255814,0.6842105263157896,True,True,1.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,10,adaptive_leak,0.7627906976744186,0.6105263157894737,True,True,1.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,10,pool_side,0.8372093023255814,0.6842105263157896,True,True,0.0,0.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,11,honest,0.6372093023255814,0.7473684210526316,True,True,1.0,2.0,0.4774292272379495
B3VI55_LIPST_Klesmith_2015,11,adaptive_leak,0.9674418604651163,0.5421052631578948,True,False,3.0,3.0,0.4774292272379495
B3VI55_LIPST_Klesmith_2015,11,pool_side,0.6372093023255814,0.7473684210526316,True,True,1.0,1.0,0.4774292272379495
B3VI55_LIPST_Klesmith_2015,12,honest,0.8279069767441861,0.5263157894736843,True,False,1.0,1.0,0.4774292272379495
B3VI55_LIPST_Klesmith_2015,12,adaptive_leak,0.8325581395348838,0.6210526315789474,True,True,1.0,1.0,0.4774292272379495
B3VI55_LIPST_Klesmith_2015,12,pool_side,0.8279069767441861,0.5263157894736843,True,False,1.0,1.0,0.4774292272379495
B3VI55_LIPST_Klesmith_2015,13,honest,0.786046511627907,0.768421052631579,True,True,1.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,13,adaptive_leak,0.6976744186046512,0.6210526315789474,True,True,1.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,13,pool_side,0.786046511627907,0.768421052631579,True,True,0.0,0.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,14,honest,0.8511627906976744,0.8526315789473684,True,True,1.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,14,adaptive_leak,0.9488372093023256,0.7894736842105263,True,True,3.0,2.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,14,pool_side,0.8511627906976744,0.8526315789473684,True,True,0.0,0.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,15,honest,0.8186046511627907,0.9578947368421054,True,True,1.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,15,adaptive_leak,0.7279069767441861,0.6105263157894736,True,True,1.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,15,pool_side,0.8186046511627907,0.9578947368421054,True,True,0.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,16,honest,0.855813953488372,0.7894736842105263,True,True,1.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,16,adaptive_leak,0.8651162790697675,0.6631578947368422,True,True,2.0,2.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,16,pool_side,0.855813953488372,0.7894736842105263,True,True,0.0,0.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,17,honest,0.9209302325581395,0.9789473684210527,True,True,1.0,1.0,0.4774292272379495
B3VI55_LIPST_Klesmith_2015,17,adaptive_leak,0.7488372093023256,0.3789473684210527,True,False,2.0,1.0,0.4774292272379495
B3VI55_LIPST_Klesmith_2015,17,pool_side,0.9209302325581395,0.9789473684210527,True,True,1.0,1.0,0.4774292272379495
B3VI55_LIPST_Klesmith_2015,18,honest,0.6883720930232559,0.5684210526315789,True,True,1.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,18,adaptive_leak,0.7348837209302326,0.5894736842105264,True,True,2.0,2.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,18,pool_side,0.6883720930232559,0.5684210526315789,True,True,0.0,0.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,19,honest,0.8697674418604651,0.6315789473684211,True,True,1.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,19,adaptive_leak,0.9627906976744186,0.5473684210526316,True,False,0.0,0.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,19,pool_side,0.8697674418604651,0.6315789473684211,True,True,0.0,0.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,20,honest,0.7441860465116279,0.8842105263157896,True,True,1.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,20,adaptive_leak,0.8837209302325582,0.7578947368421053,True,True,1.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,20,pool_side,0.7441860465116279,0.8842105263157896,True,True,0.0,0.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,21,honest,0.8511627906976745,0.8421052631578947,True,True,1.0,1.0,0.4774292272379495
B3VI55_LIPST_Klesmith_2015,21,adaptive_leak,0.8279069767441861,0.5210526315789473,True,False,2.0,2.0,0.4774292272379495
B3VI55_LIPST_Klesmith_2015,21,pool_side,0.8511627906976745,0.8421052631578947,True,True,2.0,2.0,0.4774292272379495
B3VI55_LIPST_Klesmith_2015,22,honest,0.6697674418604652,0.9684210526315788,True,True,1.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,22,adaptive_leak,0.8837209302325582,0.6105263157894737,True,True,2.0,0.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,22,pool_side,0.6697674418604652,0.9684210526315788,True,True,0.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,23,honest,0.9488372093023255,0.9157894736842105,True,True,1.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,23,adaptive_leak,0.9093023255813955,0.605263157894737,True,True,2.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,23,pool_side,0.9488372093023255,0.9157894736842105,True,True,0.0,0.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,24,honest,0.8186046511627907,0.6210526315789474,True,True,1.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,24,adaptive_leak,0.7906976744186046,0.5157894736842106,True,False,1.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,24,pool_side,0.8186046511627907,0.6210526315789474,True,True,2.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,25,honest,0.8325581395348837,0.8421052631578947,True,True,0.0,0.0,0.47130833970925784
B3VI55_LIPST_Klesmith_2015,25,adaptive_leak,0.9023255813953488,0.7157894736842105,True,True,2.0,1.0,0.47130833970925784
B3VI55_LIPST_Klesmith_2015,25,pool_side,0.8325581395348837,0.8421052631578947,True,True,2.0,1.0,0.47130833970925784
B3VI55_LIPST_Klesmith_2015,26,honest,0.7953488372093025,0.7578947368421053,True,True,1.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,26,adaptive_leak,0.7767441860465116,0.7210526315789474,True,True,1.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,26,pool_side,0.7953488372093025,0.7578947368421053,True,True,0.0,0.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,27,honest,0.7209302325581395,0.8315789473684211,True,True,1.0,2.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,27,adaptive_leak,0.43488372093023253,0.25263157894736843,False,False,3.0,2.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,27,pool_side,0.7209302325581395,0.8315789473684211,True,True,0.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,28,honest,0.7441860465116279,0.8315789473684211,True,True,1.0,1.0,0.4774292272379495
B3VI55_LIPST_Klesmith_2015,28,adaptive_leak,0.8511627906976744,0.6578947368421052,True,True,0.0,0.0,0.4774292272379495
B3VI55_LIPST_Klesmith_2015,28,pool_side,0.7441860465116279,0.8315789473684211,True,True,1.0,0.0,0.4774292272379495
B3VI55_LIPST_Klesmith_2015,29,honest,0.827906976744186,0.768421052631579,True,True,1.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,29,adaptive_leak,0.758139534883721,0.3052631578947369,True,False,1.0,2.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,29,pool_side,0.827906976744186,0.768421052631579,True,True,0.0,0.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,30,honest,0.8558139534883721,0.9578947368421052,True,True,1.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,30,adaptive_leak,0.8883720930232558,0.8105263157894737,True,True,0.0,0.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,30,pool_side,0.8558139534883721,0.9578947368421052,True,True,0.0,0.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,31,honest,0.8651162790697675,0.9157894736842105,True,True,1.0,1.0,0.4774292272379495
B3VI55_LIPST_Klesmith_2015,31,adaptive_leak,0.7209302325581396,0.5368421052631579,True,False,2.0,1.0,0.4774292272379495
B3VI55_LIPST_Klesmith_2015,31,pool_side,0.8651162790697675,0.9157894736842105,True,True,0.0,0.0,0.4774292272379495
B3VI55_LIPST_Klesmith_2015,32,honest,0.8604651162790697,0.6736842105263158,True,True,1.0,1.0,0.47130833970925784
B3VI55_LIPST_Klesmith_2015,32,adaptive_leak,0.8,0.7052631578947369,True,True,2.0,1.0,0.47130833970925784
B3VI55_LIPST_Klesmith_2015,32,pool_side,0.8604651162790697,0.6736842105263158,True,True,0.0,0.0,0.47130833970925784
B3VI55_LIPST_Klesmith_2015,33,honest,0.8697674418604651,0.9684210526315788,True,True,1.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,33,adaptive_leak,0.7906976744186047,0.6947368421052632,True,True,0.0,0.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,33,pool_side,0.8697674418604651,0.9684210526315788,True,True,0.0,0.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,34,honest,0.8604651162790699,0.831578947368421,True,True,1.0,1.0,0.4774292272379495
B3VI55_LIPST_Klesmith_2015,34,adaptive_leak,0.6395348837209303,0.5105263157894737,True,False,1.0,1.0,0.4774292272379495
B3VI55_LIPST_Klesmith_2015,34,pool_side,0.8604651162790699,0.831578947368421,True,True,0.0,0.0,0.4774292272379495
B3VI55_LIPST_Klesmith_2015,35,honest,0.7813953488372093,0.8947368421052633,True,True,1.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,35,adaptive_leak,0.6883720930232559,0.6631578947368421,True,True,0.0,0.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,35,pool_side,0.7813953488372093,0.8947368421052633,True,True,0.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,36,honest,0.7069767441860465,0.631578947368421,True,True,1.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,36,adaptive_leak,0.6790697674418604,0.7263157894736842,True,True,1.0,0.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,36,pool_side,0.7069767441860465,0.631578947368421,True,True,0.0,0.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,37,honest,0.8651162790697675,0.7789473684210526,True,True,1.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,37,adaptive_leak,0.6348837209302325,0.43684210526315786,True,False,0.0,0.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,37,pool_side,0.8651162790697675,0.7789473684210526,True,True,0.0,0.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,38,honest,0.8930232558139535,0.8947368421052632,True,True,1.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,38,adaptive_leak,0.8046511627906976,0.7578947368421053,True,True,3.0,3.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,38,pool_side,0.8930232558139535,0.8947368421052632,True,True,1.0,2.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,39,honest,0.8790697674418604,0.8,True,True,1.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,39,adaptive_leak,0.8790697674418605,0.3263157894736842,True,False,1.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,39,pool_side,0.8790697674418604,0.8,True,True,0.0,0.0,0.48355011476664117
BLAT_ECOLX_Deng_2012,0,honest,0.8279069767441861,0.8631578947368421,True,True,5.0,5.0,0.4850444624090542
BLAT_ECOLX_Deng_2012,0,adaptive_leak,0.9255813953488372,0.5105263157894737,True,False,0.0,0.0,0.4850444624090542
BLAT_ECOLX_Deng_2012,0,pool_side,0.8279069767441861,0.8631578947368421,True,True,0.0,0.0,0.4850444624090542
BLAT_ECOLX_Deng_2012,1,honest,0.7116279069767443,0.8736842105263158,True,True,5.0,5.0,0.4850444624090542
BLAT_ECOLX_Deng_2012,1,adaptive_leak,0.8534883720930233,0.7842105263157895,True,True,0.0,0.0,0.4850444624090542
BLAT_ECOLX_Deng_2012,1,pool_side,0.7116279069767443,0.8736842105263158,True,True,0.0,0.0,0.4850444624090542
BLAT_ECOLX_Deng_2012,2,honest,0.7953488372093023,0.9263157894736842,True,True,5.0,5.0,0.4850444624090542
BLAT_ECOLX_Deng_2012,2,adaptive_leak,0.930232558139535,0.7263157894736842,True,True,3.0,2.0,0.4850444624090542
BLAT_ECOLX_Deng_2012,2,pool_side,0.7953488372093023,0.9263157894736842,True,True,0.0,0.0,0.4850444624090542
BLAT_ECOLX_Deng_2012,3,honest,0.6232558139534884,0.7368421052631579,True,True,5.0,5.0,0.47534357316087306
BLAT_ECOLX_Deng_2012,3,adaptive_leak,0.9534883720930233,0.631578947368421,True,True,1.0,1.0,0.47534357316087306
BLAT_ECOLX_Deng_2012,3,pool_side,0.6232558139534884,0.7368421052631579,True,True,0.0,0.0,0.47534357316087306
BLAT_ECOLX_Deng_2012,4,honest,0.7348837209302326,0.8,True,True,5.0,5.0,0.4850444624090542
BLAT_ECOLX_Deng_2012,4,adaptive_leak,0.8418604651162791,0.8315789473684211,True,True,0.0,0.0,0.4850444624090542
BLAT_ECOLX_Deng_2012,4,pool_side,0.7348837209302326,0.8,True,True,0.0,0.0,0.4850444624090542
BLAT_ECOLX_Deng_2012,5,honest,0.8325581395348837,0.7684210526315789,True,True,5.0,5.0,0.4850444624090542
BLAT_ECOLX_Deng_2012,5,adaptive_leak,0.9627906976744186,0.6105263157894737,True,True,2.0,2.0,0.4850444624090542
BLAT_ECOLX_Deng_2012,5,pool_side,0.8325581395348837,0.7684210526315789,True,True,0.0,0.0,0.4850444624090542
BLAT_ECOLX_Deng_2012,6,honest,0.8465116279069766,0.8526315789473684,True,True,5.0,6.0,0.47534357316087306
BLAT_ECOLX_Deng_2012,6,adaptive_leak,0.6674418604651163,0.5473684210526316,True,False,2.0,3.0,0.47534357316087306
BLAT_ECOLX_Deng_2012,6,pool_side,0.8465116279069766,0.8526315789473684,True,True,0.0,0.0,0.47534357316087306
BLAT_ECOLX_Deng_2012,7,honest,0.586046511627907,0.6105263157894738,True,True,5.0,5.0,0.4850444624090542
BLAT_ECOLX_Deng_2012,7,adaptive_leak,0.7023255813953488,0.4473684210526315,True,False,0.0,0.0,0.4850444624090542
BLAT_ECOLX_Deng_2012,7,pool_side,0.586046511627907,0.6105263157894738,True,True,0.0,1.0,0.4850444624090542
BLAT_ECOLX_Deng_2012,8,honest,0.6790697674418604,0.9157894736842105,True,True,5.0,6.0,0.47534357316087306
BLAT_ECOLX_Deng_2012,8,adaptive_leak,0.7953488372093024,0.41052631578947374,True,False,0.0,0.0,0.47534357316087306
BLAT_ECOLX_Deng_2012,8,pool_side,0.6790697674418604,0.9157894736842105,True,True,0.0,0.0,0.47534357316087306
BLAT_ECOLX_Deng_2012,9,honest,0.7395348837209302,0.7684210526315789,True,True,5.0,5.0,0.4850444624090542
BLAT_ECOLX_Deng_2012,9,adaptive_leak,0.7953488372093023,0.8421052631578947,True,True,2.0,4.0,0.4850444624090542
BLAT_ECOLX_Deng_2012,9,pool_side,0.7395348837209302,0.7684210526315789,True,True,0.0,0.0,0.4850444624090542
