assay,n_obs,seed,own,supplied
KKA2_KLEPN_Melnikov_2014,384,18,1.5174825174825175,-0.4825174825174825
KKA2_KLEPN_Melnikov_2014,384,19,1.4965034965034965,-0.5034965034965035
KKA2_KLEPN_Melnikov_2014,384,20,1.4965034965034965,-0.5034965034965035
KKA2_KLEPN_Melnikov_2014,384,21,2.5384615384615383,-0.46153846153846156
KKA2_KLEPN_Melnikov_2014,384,22,0.5279720279720279,-0.47202797202797203
KKA2_KLEPN_Melnikov_2014,384,23,3.5174825174825175,-0.4825174825174825
KKA2_KLEPN_Melnikov_2014,384,24,-0.513986013986014,-0.513986013986014
KKA2_KLEPN_Melnikov_2014,384,25,2.4965034965034967,-0.5034965034965035
KKA2_KLEPN_Melnikov_2014,384,26,0.5384615384615384,-0.46153846153846156
KKA2_KLEPN_Melnikov_2014,384,27,1.527972027972028,-0.47202797202797203
KKA2_KLEPN_Melnikov_2014,384,28,1.4965034965034965,-0.5034965034965035
KKA2_KLEPN_Melnikov_2014,384,29,0.506993006993007,-0.493006993006993
KKA2_KLEPN_Melnikov_2014,384,30,1.5384615384615383,-0.46153846153846156
KKA2_KLEPN_Melnikov_2014,384,31,3.486013986013986,-0.513986013986014
KKA2_KLEPN_Melnikov_2014,384,32,0.506993006993007,-0.493006993006993
KKA2_KLEPN_Melnikov_2014,384,33,2.5174825174825175,-0.4825174825174825
KKA2_KLEPN_Melnikov_2014,384,34,1.4965034965034965,-0.5034965034965035
KKA2_KLEPN_Melnikov_2014,384,35,-0.493006993006993,-0.493006993006993
KKA2_KLEPN_Melnikov_2014,384,36,-0.513986013986014,-0.513986013986014
KKA2_KLEPN_Melnikov_2014,384,37,0.5384615384615384,-0.46153846153846156
KKA2_KLEPN_Melnikov_2014,384,38,1.5384615384615383,-0.46153846153846156
KKA2_KLEPN_Melnikov_2014,384,39,0.5174825174825175,-0.4825174825174825
MK01_HUMAN_Brenan_2016,24,0,-0.4739867354458364,-0.4739867354458364
MK01_HUMAN_Brenan_2016,24,1,-0.4810611643330877,-0.4810611643330877
MK01_HUMAN_Brenan_2016,24,2,-0.4810611643330877,-0.4810611643330877
MK01_HUMAN_Brenan_2016,24,3,1.5189388356669122,-0.4810611643330877
MK01_HUMAN_Brenan_2016,24,4,-0.4669123065585851,-0.4669123065585851
MK01_HUMAN_Brenan_2016,24,5,0.5189388356669122,-0.4810611643330877
MK01_HUMAN_Brenan_2016,24,6,1.5189388356669122,-0.4810611643330877
MK01_HUMAN_Brenan_2016,24,7,-0.4810611643330877,-0.4810611643330877
MK01_HUMAN_Brenan_2016,24,8,0.5189388356669122,-0.4810611643330877
MK01_HUMAN_Brenan_2016,24,9,-0.4810611643330877,-0.4810611643330877
MK01_HUMAN_Brenan_2016,24,10,0.5189388356669122,-0.4810611643330877
MK01_HUMAN_Brenan_2016,24,11,0.5189388356669122,-0.4810611643330877
MK01_HUMAN_Brenan_2016,24,12,2.5260132645541638,-0.4739867354458364
MK01_HUMAN_Brenan_2016,24,13,1.5260132645541635,-0.4739867354458364
MK01_HUMAN_Brenan_2016,24,14,-0.4810611643330877,-0.4810611643330877
MK01_HUMAN_Brenan_2016,24,15,0.5189388356669122,-0.4810611643330877
MK01_HUMAN_Brenan_2016,24,16,1.5189388356669122,-0.4810611643330877
MK01_HUMAN_Brenan_2016,24,17,1.5189388356669122,-0.4810611643330877
MK01_HUMAN_Brenan_2016,24,18,-0.4810611643330877,-0.4810611643330877
MK01_HUMAN_Brenan_2016,24,19,0.5189388356669122,-0.4810611643330877
MK01_HUMAN_Brenan_2016,24,20,-0.4810611643330877,-0.4810611643330877
MK01_HUMAN_Brenan_2016,24,21,3.5189388356669125,-0.4810611643330877
MK01_HUMAN_Brenan_2016,24,22,-0.4810611643330877,-0.4810611643330877
MK01_HUMAN_Brenan_2016,24,23,-0.4810611643330877,-0.4810611643330877
MK01_HUMAN_Brenan_2016,24,24,-0.4810611643330877,-0.4810611643330877
MK01_HUMAN_Brenan_2016,24,25,2.533087693441415,-0.4669123065585851
MK01_HUMAN_Brenan_2016,24,26,0.5189388356669122,-0.4810611643330877
MK01_HUMAN_Brenan_2016,24,27,7.526013264554163,-0.4739867354458364
MK01_HUMAN_Brenan_2016,24,28,-0.4810611643330877,-0.4810611643330877
MK01_HUMAN_Brenan_2016,24,29,-0.4810611643330877,-0.4810611643330877
MK01_HUMAN_Brenan_2016,24,30,2.5189388356669125,-0.4810611643330877
MK01_HUMAN_Brenan_2016,24,31,-0.4810611643330877,-0.4810611643330877
MK01_HUMAN_Brenan_2016,24,32,-0.4810611643330877,-0.4810611643330877
MK01_HUMAN_Brenan_2016,24,33,-0.4739867354458364,-0.4739867354458364
MK01_HUMAN_Brenan_2016,24,34,-0.4810611643330877,-0.4810611643330877
MK01_HUMAN_Brenan_2016,24,35,-0.4810611643330877,-0.4810611643330877
MK01_HUMAN_Brenan_2016,24,36,0.5260132645541635,-0.4739867354458364
MK01_HUMAN_Brenan_2016,24,37,0.5260132645541635,-0.4739867354458364
MK01_HUMAN_Brenan_2016,24,38,-0.4810611643330877,-0.4810611643330877
MK01_HUMAN_Brenan_2016,24,39,0.5189388356669122,-0.4810611643330877
MK01_HUMAN_Brenan_2016,48,0,-0.4756692796923532,-0.4756692796923532
MK01_HUMAN_Brenan_2016,48,1,0.5172311788197013,-0.4827688211802988
MK01_HUMAN_Brenan_2016,48,2,-0.4827688211802988,-0.4827688211802988
MK01_HUMAN_Brenan_2016,48,3,-0.4827688211802988,-0.4827688211802988
MK01_HUMAN_Brenan_2016,48,4,-0.4827688211802988,-0.4827688211802988
MK01_HUMAN_Brenan_2016,48,5,2.524330720307647,-0.4756692796923532
MK01_HUMAN_Brenan_2016,48,6,2.524330720307647,-0.4756692796923532
MK01_HUMAN_Brenan_2016,48,7,-0.4756692796923532,-0.4756692796923532
MK01_HUMAN_Brenan_2016,48,8,0.5172311788197013,-0.4827688211802988
MK01_HUMAN_Brenan_2016,48,9,1.5172311788197013,-0.4827688211802988
MK01_HUMAN_Brenan_2016,48,10,0.5172311788197013,-0.4827688211802988
MK01_HUMAN_Brenan_2016,48,11,1.5243307203076468,-0.4756692796923532
MK01_HUMAN_Brenan_2016,48,12,-0.4827688211802988,-0.4827688211802988
MK01_HUMAN_Brenan_2016,48,13,1.5243307203076468,-0.4756692796923532
MK01_HUMAN_Brenan_2016,48,14,0.5243307203076468,-0.4756692796923532
MK01_HUMAN_Brenan_2016,48,15,2.524330720307647,-0.4756692796923532
MK01_HUMAN_Brenan_2016,48,16,-0.4756692796923532,-0.4756692796923532
MK01_HUMAN_Brenan_2016,48,17,1.5172311788197013,-0.4827688211802988
MK01_HUMAN_Brenan_2016,48,18,-0.4685697382044076,-0.4685697382044076
MK01_HUMAN_Brenan_2016,48,19,-0.4827688211802988,-0.4827688211802988
MK01_HUMAN_Brenan_2016,48,20,0.5172311788197013,-0.4827688211802988
MK01_HUMAN_Brenan_2016,48,21,1.5172311788197013,-0.4827688211802988
MK01_HUMAN_Brenan_2016,48,22,-0.4756692796923532,-0.4756692796923532
MK01_HUMAN_Brenan_2016,48,23,0.5172311788197013,-0.4827688211802988
MK01_HUMAN_Brenan_2016,48,24,-0.4756692796923532,-0.4756692796923532
MK01_HUMAN_Brenan_2016,48,25,0.5385298032835379,-0.46147019671646206
MK01_HUMAN_Brenan_2016,48,26,0.5172311788197013,-0.4827688211802988
MK01_HUMAN_Brenan_2016,48,27,4.531430261795593,-0.4685697382044076
MK01_HUMAN_Brenan_2016,48,28,2.517231178819701,-0.4827688211802988
MK01_HUMAN_Brenan_2016,48,29,2.517231178819701,-0.4827688211802988
MK01_HUMAN_Brenan_2016,48,30,-0.4827688211802988,-0.4827688211802988
MK01_HUMAN_Brenan_2016,48,31,1.5172311788197013,-0.4827688211802988
MK01_HUMAN_Brenan_2016,48,32,0.5172311788197013,-0.4827688211802988
MK01_HUMAN_Brenan_2016,48,33,4.524330720307647,-0.4756692796923532
MK01_HUMAN_Brenan_2016,48,34,0.5172311788197013,-0.4827688211802988
MK01_HUMAN_Brenan_2016,48,35,-0.4827688211802988,-0.4827688211802988
MK01_HUMAN_Brenan_2016,48,36,-0.4756692796923532,-0.4756692796923532
MK01_HUMAN_Brenan_2016,48,37,0.5243307203076468,-0.4756692796923532
MK01_HUMAN_Brenan_2016,48,38,1.5172311788197013,-0.4827688211802988
MK01_HUMAN_Brenan_2016,48,39,2.517231178819701,-0.4827688211802988
MK01_HUMAN_Brenan_2016,96,0,0.5280798450767168,-0.4719201549232832
MK01_HUMAN_Brenan_2016,96,1,0.5137792343214658,-0.4862207656785342
MK01_HUMAN_Brenan_2016,96,2,0.5209295396990914,-0.47907046030090866
MK01_HUMAN_Brenan_2016,96,3,1.5280798450767168,-0.4719201549232832
MK01_HUMAN_Brenan_2016,96,4,0.5137792343214658,-0.4862207656785342
MK01_HUMAN_Brenan_2016,96,5,-0.4862207656785342,-0.4862207656785342
MK01_HUMAN_Brenan_2016,96,6,3.5209295396990914,-0.47907046030090866
MK01_HUMAN_Brenan_2016,96,7,1.5280798450767168,-0.4719201549232832
MK01_HUMAN_Brenan_2016,96,8,2.5137792343214658,-0.4862207656785342
MK01_HUMAN_Brenan_2016,96,9,-0.4862207656785342,-0.4862207656785342
MK01_HUMAN_Brenan_2016,96,10,3.5209295396990914,-0.47907046030090866
MK01_HUMAN_Brenan_2016,96,11,0.5209295396990914,-0.47907046030090866
MK01_HUMAN_Brenan_2016,96,12,7.513779234321466,-0.4862207656785342
MK01_HUMAN_Brenan_2016,96,13,3.535230150454342,-0.4647698495456577
MK01_HUMAN_Brenan_2016,96,14,1.5137792343214658,-0.4862207656785342
MK01_HUMAN_Brenan_2016,96,15,0.5280798450767168,-0.4719201549232832
MK01_HUMAN_Brenan_2016,96,16,3.528079845076717,-0.4719201549232832
MK01_HUMAN_Brenan_2016,96,17,0.5137792343214658,-0.4862207656785342
MK01_HUMAN_Brenan_2016,96,18,3.542380455831968,-0.4576195441680322
MK01_HUMAN_Brenan_2016,96,19,1.5280798450767168,-0.4719201549232832
MK01_HUMAN_Brenan_2016,96,20,-0.4647698495456577,-0.4647698495456577
MK01_HUMAN_Brenan_2016,96,21,2.528079845076717,-0.4719201549232832
MK01_HUMAN_Brenan_2016,96,22,4.528079845076717,-0.4719201549232832
MK01_HUMAN_Brenan_2016,96,23,1.5137792343214658,-0.4862207656785342
MK01_HUMAN_Brenan_2016,96,24,-0.4862207656785342,-0.4862207656785342
MK01_HUMAN_Brenan_2016,96,25,1.5352301504543422,-0.4647698495456577
MK01_HUMAN_Brenan_2016,96,26,2.5209295396990914,-0.47907046030090866
MK01_HUMAN_Brenan_2016,96,27,3.5209295396990914,-0.47907046030090866
MK01_HUMAN_Brenan_2016,96,28,-0.47907046030090866,-0.47907046030090866
MK01_HUMAN_Brenan_2016,96,29,1.5137792343214658,-0.4862207656785342
MK01_HUMAN_Brenan_2016,96,30,1.5352301504543422,-0.4647698495456577
MK01_HUMAN_Brenan_2016,96,31,4.542380455831967,-0.4576195441680322
MK01_HUMAN_Brenan_2016,96,32,1.5137792343214658,-0.4862207656785342
MK01_HUMAN_Brenan_2016,96,33,2.5209295396990914,-0.47907046030090866
MK01_HUMAN_Brenan_2016,96,34,1.5137792343214658,-0.4862207656785342
MK01_HUMAN_Brenan_2016,96,35,1.5137792343214658,-0.4862207656785342
MK01_HUMAN_Brenan_2016,96,36,2.5209295396990914,-0.47907046030090866
MK01_HUMAN_Brenan_2016,96,37,2.5209295396990914,-0.47907046030090866
MK01_HUMAN_Brenan_2016,96,38,1.5209295396990914,-0.47907046030090866
MK01_HUMAN_Brenan_2016,96,39,2.528079845076717,-0.4719201549232832
MK01_HUMAN_Brenan_2016,192,0,3.521233187244975,-0.4787668127550249
MK01_HUMAN_Brenan_2016,192,1,3.513979144627475,-0.4860208553725253
MK01_HUMAN_Brenan_2016,192,2,2.513979144627475,-0.4860208553725253
MK01_HUMAN_Brenan_2016,192,3,3.5284872298624754,-0.4715127701375246
MK01_HUMAN_Brenan_2016,192,4,0.5212331872449751,-0.4787668127550249
MK01_HUMAN_Brenan_2016,192,5,1.5212331872449751,-0.4787668127550249
MK01_HUMAN_Brenan_2016,192,6,3.521233187244975,-0.4787668127550249
MK01_HUMAN_Brenan_2016,192,7,2.506725102009974,-0.4932748979900257
MK01_HUMAN_Brenan_2016,192,8,2.5284872298624754,-0.4715127701375246
MK01_HUMAN_Brenan_2016,192,9,5.5429953150974764,-0.45700468490252383
MK01_HUMAN_Brenan_2016,192,10,0.5067251020099743,-0.4932748979900257
MK01_HUMAN_Brenan_2016,192,11,1.5284872298624754,-0.4715127701375246
MK01_HUMAN_Brenan_2016,192,12,2.542995315097476,-0.45700468490252383
MK01_HUMAN_Brenan_2016,192,13,4.5429953150974764,-0.45700468490252383
MK01_HUMAN_Brenan_2016,192,14,5.513979144627474,-0.4860208553725253
MK01_HUMAN_Brenan_2016,192,15,1.5139791446274746,-0.4860208553725253
MK01_HUMAN_Brenan_2016,192,16,3.521233187244975,-0.4787668127550249
MK01_HUMAN_Brenan_2016,192,17,2.506725102009974,-0.4932748979900257
MK01_HUMAN_Brenan_2016,192,18,2.521233187244975,-0.4787668127550249
MK01_HUMAN_Brenan_2016,192,19,1.5139791446274746,-0.4860208553725253
MK01_HUMAN_Brenan_2016,192,20,1.5139791446274746,-0.4860208553725253
MK01_HUMAN_Brenan_2016,192,21,1.5139791446274746,-0.4860208553725253
MK01_HUMAN_Brenan_2016,192,22,1.5284872298624754,-0.4715127701375246
MK01_HUMAN_Brenan_2016,192,23,0.5357412724799758,-0.4642587275200242
MK01_HUMAN_Brenan_2016,192,24,0.5067251020099743,-0.4932748979900257
MK01_HUMAN_Brenan_2016,192,25,5.535741272479976,-0.4642587275200242
MK01_HUMAN_Brenan_2016,192,26,10.513979144627475,-0.4860208553725253
MK01_HUMAN_Brenan_2016,192,27,5.564757442949977,-0.4352425570500227
MK01_HUMAN_Brenan_2016,192,28,3.513979144627475,-0.4860208553725253
MK01_HUMAN_Brenan_2016,192,29,2.513979144627475,-0.4860208553725253
MK01_HUMAN_Brenan_2016,192,30,1.5139791446274746,-0.4860208553725253
MK01_HUMAN_Brenan_2016,192,31,2.521233187244975,-0.4787668127550249
MK01_HUMAN_Brenan_2016,192,32,3.521233187244975,-0.4787668127550249
MK01_HUMAN_Brenan_2016,192,33,1.5212331872449751,-0.4787668127550249
MK01_HUMAN_Brenan_2016,192,34,1.5212331872449751,-0.4787668127550249
MK01_HUMAN_Brenan_2016,192,35,0.5139791446274746,-0.4860208553725253
MK01_HUMAN_Brenan_2016,192,36,5.513979144627474,-0.4860208553725253
MK01_HUMAN_Brenan_2016,192,37,4.513979144627474,-0.4860208553725253
MK01_HUMAN_Brenan_2016,192,38,0.5357412724799758,-0.4642587275200242
MK01_HUMAN_Brenan_2016,192,39,2.506725102009974,-0.4932748979900257
MK01_HUMAN_Brenan_2016,384,0,3.536809338521401,-0.4631906614785992
MK01_HUMAN_Brenan_2016,384,1,1.5069260700389104,-0.4930739299610895
MK01_HUMAN_Brenan_2016,384,2,1.5293385214007782,-0.4706614785992218
MK01_HUMAN_Brenan_2016,384,3,1.5592217898832685,-0.4407782101167315
MK01_HUMAN_Brenan_2016,384,4,1.5218677042801556,-0.47813229571984434
MK01_HUMAN_Brenan_2016,384,5,5.521867704280155,-0.47813229571984434
MK01_HUMAN_Brenan_2016,384,6,0.5218677042801556,-0.47813229571984434
MK01_HUMAN_Brenan_2016,384,7,3.499455252918288,-0.500544747081712
MK01_HUMAN_Brenan_2016,384,8,4.559221789883268,-0.4407782101167315
MK01_HUMAN_Brenan_2016,384,9,3.529338521400778,-0.4706614785992218
MK01_HUMAN_Brenan_2016,384,10,3.514396887159533,-0.4856031128404669
MK01_HUMAN_Brenan_2016,384,11,2.521867704280156,-0.47813229571984434
MK01_HUMAN_Brenan_2016,384,12,4.544280155642023,-0.45571984435797663
MK01_HUMAN_Brenan_2016,384,13,4.559221789883268,-0.4407782101167315
MK01_HUMAN_Brenan_2016,384,14,2.529338521400778,-0.4706614785992218
MK01_HUMAN_Brenan_2016,384,15,1.551750972762646,-0.4482490272373541
MK01_HUMAN_Brenan_2016,384,16,2.514396887159533,-0.4856031128404669
MK01_HUMAN_Brenan_2016,384,17,3.514396887159533,-0.4856031128404669
MK01_HUMAN_Brenan_2016,384,18,4.521867704280155,-0.47813229571984434
MK01_HUMAN_Brenan_2016,384,19,2.514396887159533,-0.4856031128404669
MK01_HUMAN_Brenan_2016,384,20,0.5069260700389104,-0.4930739299610895
MK01_HUMAN_Brenan_2016,384,21,4.514396887159533,-0.4856031128404669
MK01_HUMAN_Brenan_2016,384,22,1.4994552529182879,-0.500544747081712
MK01_HUMAN_Brenan_2016,384,23,4.521867704280155,-0.47813229571984434
MK01_HUMAN_Brenan_2016,384,24,1.4919844357976655,-0.5080155642023346
MK01_HUMAN_Brenan_2016,384,25,6.551750972762646,-0.4482490272373541
MK01_HUMAN_Brenan_2016,384,26,5.536809338521401,-0.4631906614785992
MK01_HUMAN_Brenan_2016,384,27,2.521867704280156,-0.47813229571984434
MK01_HUMAN_Brenan_2016,384,28,5.506926070038911,-0.4930739299610895
MK01_HUMAN_Brenan_2016,384,29,1.5368093385214008,-0.4631906614785992
MK01_HUMAN_Brenan_2016,384,30,2.4919844357976655,-0.5080155642023346
MK01_HUMAN_Brenan_2016,384,31,2.536809338521401,-0.4631906614785992
MK01_HUMAN_Brenan_2016,384,32,4.521867704280155,-0.47813229571984434
MK01_HUMAN_Brenan_2016,384,33,1.4994552529182879,-0.500544747081712
MK01_HUMAN_Brenan_2016,384,34,5.521867704280155,-0.47813229571984434
MK01_HUMAN_Brenan_2016,384,35,3.521867704280156,-0.47813229571984434
MK01_HUMAN_Brenan_2016,384,36,1.551750972762646,-0.4482490272373541
MK01_HUMAN_Brenan_2016,384,37,2.5517509727626457,-0.4482490272373541
MK01_HUMAN_Brenan_2016,384,38,2.5069260700389107,-0.4930739299610895
MK01_HUMAN_Brenan_2016,384,39,1.5069260700389104,-0.4930739299610895
MTH3_HAEAE_Rockah-Shmuel_2015,24,0,0.5071306332002281,0.5071306332002281
MTH3_HAEAE_Rockah-Shmuel_2015,24,1,-0.49286936679977184,0.5071306332002281
MTH3_HAEAE_Rockah-Shmuel_2015,24,2,-0.49286936679977184,0.5071306332002281
MTH3_HAEAE_Rockah-Shmuel_2015,24,3,-0.4654877353108956,0.5345122646891044
MTH3_HAEAE_Rockah-Shmuel_2015,24,4,0.5071306332002281,0.5071306332002281
MTH3_HAEAE_Rockah-Shmuel_2015,24,5,0.5345122646891044,0.5345122646891044
MTH3_HAEAE_Rockah-Shmuel_2015,24,6,-0.49286936679977184,0.5071306332002281
MTH3_HAEAE_Rockah-Shmuel_2015,24,7,0.5071306332002281,0.5071306332002281
MTH3_HAEAE_Rockah-Shmuel_2015,24,8,0.5071306332002281,0.5071306332002281
MTH3_HAEAE_Rockah-Shmuel_2015,24,9,0.5345122646891044,0.5345122646891044
MTH3_HAEAE_Rockah-Shmuel_2015,24,10,-0.49286936679977184,0.5071306332002281
MTH3_HAEAE_Rockah-Shmuel_2015,24,11,-0.49286936679977184,0.5071306332002281
MTH3_HAEAE_Rockah-Shmuel_2015,24,12,0.5345122646891044,0.5345122646891044
MTH3_HAEAE_Rockah-Shmuel_2015,24,13,0.5071306332002281,0.5071306332002281
MTH3_HAEAE_Rockah-Shmuel_2015,24,14,-0.49286936679977184,0.5071306332002281
MTH3_HAEAE_Rockah-Shmuel_2015,24,15,0.5071306332002281,0.5071306332002281
MTH3_HAEAE_Rockah-Shmuel_2015,24,16,-0.49286936679977184,0.5071306332002281
MTH3_HAEAE_Rockah-Shmuel_2015,24,17,-0.49286936679977184,0.5071306332002281
MTH3_HAEAE_Rockah-Shmuel_2015,24,18,-0.49286936679977184,0.5071306332002281
MTH3_HAEAE_Rockah-Shmuel_2015,24,19,0.5345122646891044,-0.4654877353108956
MTH3_HAEAE_Rockah-Shmuel_2015,24,20,0.5071306332002281,0.5071306332002281
MTH3_HAEAE_Rockah-Shmuel_2015,24,21,-0.49286936679977184,0.5071306332002281
MTH3_HAEAE_Rockah-Shmuel_2015,24,22,0.5345122646891044,0.5345122646891044
MTH3_HAEAE_Rockah-Shmuel_2015,24,23,-0.4381061038220194,-0.4381061038220194
MTH3_HAEAE_Rockah-Shmuel_2015,24,24,-0.49286936679977184,0.5071306332002281
MTH3_HAEAE_Rockah-Shmuel_2015,24,25,0.5345122646891044,0.5345122646891044
MTH3_HAEAE_Rockah-Shmuel_2015,24,26,-0.4654877353108956,0.5345122646891044
MTH3_HAEAE_Rockah-Shmuel_2015,24,27,-0.4381061038220194,0.5618938961779806
MTH3_HAEAE_Rockah-Shmuel_2015,24,28,0.5071306332002281,0.5071306332002281
MTH3_HAEAE_Rockah-Shmuel_2015,24,29,0.5345122646891044,-0.4654877353108956
MTH3_HAEAE_Rockah-Shmuel_2015,24,30,0.5071306332002281,0.5071306332002281
MTH3_HAEAE_Rockah-Shmuel_2015,24,31,1.507130633200228,0.5071306332002281
MTH3_HAEAE_Rockah-Shmuel_2015,24,32,-0.49286936679977184,0.5071306332002281
MTH3_HAEAE_Rockah-Shmuel_2015,24,33,-0.4654877353108956,-0.4654877353108956
MTH3_HAEAE_Rockah-Shmuel_2015,24,34,1.507130633200228,0.5071306332002281
MTH3_HAEAE_Rockah-Shmuel_2015,24,35,-0.49286936679977184,0.5071306332002281
MTH3_HAEAE_Rockah-Shmuel_2015,24,36,2.5071306332002283,0.5071306332002281
MTH3_HAEAE_Rockah-Shmuel_2015,24,37,1.507130633200228,0.5071306332002281
MTH3_HAEAE_Rockah-Shmuel_2015,24,38,-0.49286936679977184,0.5071306332002281
MTH3_HAEAE_Rockah-Shmuel_2015,24,39,-0.49286936679977184,0.5071306332002281
MTH3_HAEAE_Rockah-Shmuel_2015,48,0,-0.4719491035280509,0.528050896471949
MTH3_HAEAE_Rockah-Shmuel_2015,48,1,0.528050896471949,-0.4719491035280509
MTH3_HAEAE_Rockah-Shmuel_2015,48,2,0.528050896471949,0.528050896471949
MTH3_HAEAE_Rockah-Shmuel_2015,48,3,-0.4719491035280509,0.528050896471949
MTH3_HAEAE_Rockah-Shmuel_2015,48,4,0.5002891844997108,0.5002891844997108
MTH3_HAEAE_Rockah-Shmuel_2015,48,5,-0.4719491035280509,0.528050896471949
MTH3_HAEAE_Rockah-Shmuel_2015,48,6,-0.4719491035280509,0.528050896471949
MTH3_HAEAE_Rockah-Shmuel_2015,48,7,-0.4441873915558126,0.5558126084441875
MTH3_HAEAE_Rockah-Shmuel_2015,48,8,0.5002891844997108,0.5002891844997108
MTH3_HAEAE_Rockah-Shmuel_2015,48,9,-0.4997108155002892,0.5002891844997108
MTH3_HAEAE_Rockah-Shmuel_2015,48,10,-0.4719491035280509,0.528050896471949
MTH3_HAEAE_Rockah-Shmuel_2015,48,11,0.528050896471949,0.528050896471949
MTH3_HAEAE_Rockah-Shmuel_2015,48,12,0.528050896471949,0.528050896471949
MTH3_HAEAE_Rockah-Shmuel_2015,48,13,0.528050896471949,0.528050896471949
MTH3_HAEAE_Rockah-Shmuel_2015,48,14,0.5002891844997108,0.5002891844997108
MTH3_HAEAE_Rockah-Shmuel_2015,48,15,0.528050896471949,0.528050896471949
MTH3_HAEAE_Rockah-Shmuel_2015,48,16,0.528050896471949,0.528050896471949
MTH3_HAEAE_Rockah-Shmuel_2015,48,17,-0.4997108155002892,0.5002891844997108
MTH3_HAEAE_Rockah-Shmuel_2015,48,18,-0.4997108155002892,0.5002891844997108
MTH3_HAEAE_Rockah-Shmuel_2015,48,19,1.528050896471949,0.528050896471949
MTH3_HAEAE_Rockah-Shmuel_2015,48,20,0.5002891844997108,0.5002891844997108
MTH3_HAEAE_Rockah-Shmuel_2015,48,21,2.528050896471949,-0.4719491035280509
MTH3_HAEAE_Rockah-Shmuel_2015,48,22,-0.4997108155002892,0.5002891844997108
MTH3_HAEAE_Rockah-Shmuel_2015,48,23,-0.4164256795835743,0.5835743204164257
MTH3_HAEAE_Rockah-Shmuel_2015,48,24,-0.4997108155002892,0.5002891844997108
MTH3_HAEAE_Rockah-Shmuel_2015,48,25,0.5002891844997108,0.5002891844997108
MTH3_HAEAE_Rockah-Shmuel_2015,48,26,-0.4997108155002892,0.5002891844997108
MTH3_HAEAE_Rockah-Shmuel_2015,48,27,-0.4719491035280509,0.528050896471949
MTH3_HAEAE_Rockah-Shmuel_2015,48,28,0.5002891844997108,0.5002891844997108
MTH3_HAEAE_Rockah-Shmuel_2015,48,29,0.5002891844997108,0.5002891844997108
MTH3_HAEAE_Rockah-Shmuel_2015,48,30,1.528050896471949,0.528050896471949
MTH3_HAEAE_Rockah-Shmuel_2015,48,31,0.5002891844997108,0.5002891844997108
MTH3_HAEAE_Rockah-Shmuel_2015,48,32,1.5002891844997108,0.5002891844997108
MTH3_HAEAE_Rockah-Shmuel_2015,48,33,0.528050896471949,0.528050896471949
MTH3_HAEAE_Rockah-Shmuel_2015,48,34,1.528050896471949,0.528050896471949
MTH3_HAEAE_Rockah-Shmuel_2015,48,35,-0.4719491035280509,0.528050896471949
MTH3_HAEAE_Rockah-Shmuel_2015,48,36,0.528050896471949,0.528050896471949
MTH3_HAEAE_Rockah-Shmuel_2015,48,37,2.500289184499711,0.5002891844997108
MTH3_HAEAE_Rockah-Shmuel_2015,48,38,-0.4997108155002892,0.5002891844997108
MTH3_HAEAE_Rockah-Shmuel_2015,48,39,-0.4719491035280509,0.528050896471949
MTH3_HAEAE_Rockah-Shmuel_2015,96,0,-0.4854253420582986,0.5145746579417014
MTH3_HAEAE_Rockah-Shmuel_2015,96,1,0.5145746579417014,0.5145746579417014
MTH3_HAEAE_Rockah-Shmuel_2015,96,2,-0.4854253420582986,0.5145746579417014
MTH3_HAEAE_Rockah-Shmuel_2015,96,3,1.5431290898274836,0.5431290898274836
MTH3_HAEAE_Rockah-Shmuel_2015,96,4,1.4860202260559192,0.4860202260559191
MTH3_HAEAE_Rockah-Shmuel_2015,96,5,0.5431290898274836,0.5431290898274836
MTH3_HAEAE_Rockah-Shmuel_2015,96,6,-0.5139797739440809,0.4860202260559191
MTH3_HAEAE_Rockah-Shmuel_2015,96,7,-0.4854253420582986,0.5145746579417014
MTH3_HAEAE_Rockah-Shmuel_2015,96,8,1.4860202260559192,0.4860202260559191
MTH3_HAEAE_Rockah-Shmuel_2015,96,9,1.5431290898274836,0.5431290898274836
MTH3_HAEAE_Rockah-Shmuel_2015,96,10,-0.4854253420582986,0.5145746579417014
MTH3_HAEAE_Rockah-Shmuel_2015,96,11,-0.4283164782867341,0.5716835217132659
MTH3_HAEAE_Rockah-Shmuel_2015,96,12,0.4860202260559191,0.4860202260559191
MTH3_HAEAE_Rockah-Shmuel_2015,96,13,0.5145746579417014,0.5145746579417014
MTH3_HAEAE_Rockah-Shmuel_2015,96,14,-0.45687091017251635,0.5431290898274836
MTH3_HAEAE_Rockah-Shmuel_2015,96,15,1.5431290898274836,0.5431290898274836
MTH3_HAEAE_Rockah-Shmuel_2015,96,16,-0.4854253420582986,0.5145746579417014
MTH3_HAEAE_Rockah-Shmuel_2015,96,17,1.5716835217132659,0.5716835217132659
MTH3_HAEAE_Rockah-Shmuel_2015,96,18,1.5145746579417014,0.5145746579417014
MTH3_HAEAE_Rockah-Shmuel_2015,96,19,-0.5139797739440809,0.4860202260559191
MTH3_HAEAE_Rockah-Shmuel_2015,96,20,1.5145746579417014,0.5145746579417014
MTH3_HAEAE_Rockah-Shmuel_2015,96,21,-0.5139797739440809,0.4860202260559191
MTH3_HAEAE_Rockah-Shmuel_2015,96,22,-0.4854253420582986,0.5145746579417014
